"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"3407","g21570.t1",1.59205043599298,4.99186085033671,11.3261881116375,3.3372437481676e-11,1.17173072657128e-09,15.3806453856908,"g21570","0f3d854fe739aef7e675ce4ee36861eb",707,"Pfam","PF07502","MANEC domain",101,187,"1.3E-25",TRUE,"27-07-2020","IPR011106","Seven cysteines, N-terminal",""
"3408","g21571.t1",-1.55418675965207,8.35193031007304,-8.95194208926122,3.53454724302596e-09,4.83070415641678e-08,10.2339328915695,"g21571","06251c7132631b106932e3adc61b77c7",278,"Pfam","PF02866","lactate/malate dehydrogenase, alpha/beta C-terminal domain",102,274,"1.0E-37",TRUE,"27-07-2020","IPR022383","Lactate/malate dehydrogenase, C-terminal","GO:0016616|GO:0055114"
"3409","g21571.t1",-1.55418675965207,8.35193031007304,-8.95194208926122,3.53454724302596e-09,4.83070415641678e-08,10.2339328915695,"g21571","06251c7132631b106932e3adc61b77c7",278,"Pfam","PF00056","lactate/malate dehydrogenase, NAD binding domain",1,98,"4.2E-23",TRUE,"27-07-2020","IPR001236","Lactate/malate dehydrogenase, N-terminal","GO:0016491|GO:0055114"
"3410","g21575.t1",-3.11035229576666,2.98724896277623,-7.42191612801764,1.04605320111445e-07,7.88268975318789e-07,7.55268774196674,"g21575","85591acef619fdb379e0e6c911d0a617",656,"Pfam","PF09820","Predicted AAA-ATPase",39,361,"7.0E-23",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"3411","g21575.t1",-3.11035229576666,2.98724896277623,-7.42191612801764,1.04605320111445e-07,7.88268975318789e-07,7.55268774196674,"g21575","85591acef619fdb379e0e6c911d0a617",656,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"3412","g21581.t1",-2.19010231889692,-0.113771895050712,-7.01157165146938,2.73440400709196e-07,1.75073210892095e-06,6.91506413997591,"g21581","2d3425e1d15dcd3f953858f40e75dcf9",79,"SignalP_EUK","SignalP-noTM","",1,27,"-",TRUE,"27-07-2020","","",""
"3413","g21582.t1",0.4541296095253,6.39953690950996,7.75597465722784,4.86222061276123e-08,4.16675121950141e-07,7.65789173833322,"g21582","976cf22c85a87295d94af7cfc27a4a11",1196,"Pfam","PF00636","Ribonuclease III domain",971,1057,"1.3E-18",TRUE,"27-07-2020","IPR000999","Ribonuclease III domain","GO:0004525|GO:0006396"
"3414","g21582.t1",0.4541296095253,6.39953690950996,7.75597465722784,4.86222061276123e-08,4.16675121950141e-07,7.65789173833322,"g21582","976cf22c85a87295d94af7cfc27a4a11",1196,"Pfam","PF14622","Ribonuclease-III-like",788,895,"8.3E-25",TRUE,"27-07-2020","IPR000999","Ribonuclease III domain","GO:0004525|GO:0006396"
"3415","g21582.t1",0.4541296095253,6.39953690950996,7.75597465722784,4.86222061276123e-08,4.16675121950141e-07,7.65789173833322,"g21582","976cf22c85a87295d94af7cfc27a4a11",1196,"Pfam","PF00035","Double-stranded RNA binding motif",1085,1156,"1.1E-13",TRUE,"27-07-2020","IPR014720","Double-stranded RNA-binding domain",""
"3416","g21589.t1",-0.977290859252725,5.90426385283452,-8.31133622355021,1.40571930109655e-08,1.48879109946556e-07,8.97676706386094,"g21589","f3df21da61426b50812d6a968cbce46f",428,"Pfam","PF00155","Aminotransferase class I and II",63,408,"1.4E-40",TRUE,"27-07-2020","IPR004839","Aminotransferase, class I/classII","GO:0009058|GO:0030170"
"3417","g21590.t1",-2.13210009236031,2.25330344708876,-12.4287156905441,4.77800243139196e-12,2.49935609418752e-10,17.6687334696817,"g21590","538f1c2417a5f53a6063c748db23dd3e",342,"SignalP_EUK","SignalP-noTM","",1,17,"-",TRUE,"27-07-2020","","",""
"3418","g21600.t1",0.667259623233593,5.76341275762104,9.89974021912352,5.05639739935659e-10,1.0362770113927e-08,12.4031869675476,"g21600","5affdde3d2592ceff3698e15e0167a90",1142,"Pfam","PF00400","WD domain, G-beta repeat",98,136,"0.0011",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"3419","g21607.t1",-0.91913306063526,5.80443286011528,-8.68648105441667,6.22196993904475e-09,7.61941773284089e-08,9.82479816849778,"g21607","36fcf2fca96908f9b081e8c97d9caa0d",568,"Pfam","PF07690","Major Facilitator Superfamily",335,528,"2.0E-18",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"3420","g21607.t1",-0.91913306063526,5.80443286011528,-8.68648105441667,6.22196993904475e-09,7.61941773284089e-08,9.82479816849778,"g21607","36fcf2fca96908f9b081e8c97d9caa0d",568,"Pfam","PF07690","Major Facilitator Superfamily",136,311,"7.1E-22",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"3421","g21612.t1",13.5749156700682,2.15747221906126,12.2815368649737,6.14778640085821e-12,3.03851025711481e-10,16.4967795937122,"g21612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3422","g21617.t1",1.05323534688122,5.60956024486908,10.5020191321904,1.55823069282273e-10,4.14924219367914e-09,13.6531496838596,"g21617","d305527398ae1694f51a0aa79dc06f82",304,"Pfam","PF00248","Aldo/keto reductase family",28,290,"2.8E-45",TRUE,"27-07-2020","IPR023210","NADP-dependent oxidoreductase domain",""
"3423","g21621.t1",-1.94262471900944,4.83032914356862,-8.67536705023838,6.37232839404057e-09,7.75287415591358e-08,9.96770927161568,"g21621","3b1cbe3e67264fae74cea44e53e14ec9",591,"Pfam","PF16040","Domain of unknown function (DUF4792)",98,167,"3.9E-20",TRUE,"27-07-2020","IPR032008","Domain of unknown function DUF4792",""
"3424","g21621.t1",-1.94262471900944,4.83032914356862,-8.67536705023838,6.37232839404057e-09,7.75287415591358e-08,9.96770927161568,"g21621","3b1cbe3e67264fae74cea44e53e14ec9",591,"Pfam","PF16041","Domain of unknown function (DUF4793)",480,588,"1.4E-29",TRUE,"27-07-2020","IPR032010","Domain of unknown function DUF4793",""
"3425","g21627.t1",1.39278201891286,6.60053221818854,12.3524093375243,5.44356721718722e-12,2.79084378970718e-10,16.9923230833627,"g21627","4f79f0e4d8f53bdf31de7e622b69bcae",959,"Pfam","PF00271","Helicase conserved C-terminal domain",457,576,"6.2E-16",TRUE,"27-07-2020","IPR001650","Helicase, C-terminal",""
"3426","g21627.t1",1.39278201891286,6.60053221818854,12.3524093375243,5.44356721718722e-12,2.79084378970718e-10,16.9923230833627,"g21627","4f79f0e4d8f53bdf31de7e622b69bcae",959,"Pfam","PF04408","Helicase associated domain (HA2)",640,712,"1.7E-9",TRUE,"27-07-2020","IPR007502","Helicase-associated domain","GO:0004386"
"3427","g21627.t1",1.39278201891286,6.60053221818854,12.3524093375243,5.44356721718722e-12,2.79084378970718e-10,16.9923230833627,"g21627","4f79f0e4d8f53bdf31de7e622b69bcae",959,"Pfam","PF00270","DEAD/DEAH box helicase",244,399,"1.3E-8",TRUE,"27-07-2020","IPR011545","DEAD/DEAH box helicase domain","GO:0003676|GO:0005524"
"3428","g21631.t1",0.600013456055605,7.84587591892514,10.6143921015581,1.2570661190573e-10,3.47760170654645e-09,13.6893229435532,"g21631","10e8f1ae73b35a4b37474023b2e16530",257,"Pfam","PF10248","Myelodysplasia-myeloid leukemia factor 1-interacting protein",21,190,"2.8E-55",TRUE,"27-07-2020","IPR019376","Myeloid leukemia factor",""
"3429","g21634.t1",-0.560126243651444,5.52468278227526,-8.42316731784904,1.10034921519175e-08,1.21403625937376e-07,9.27631107452637,"g21634","14f2c6317cf17c93234be4ee0c82007c",1137,"Pfam","PF04560","RNA polymerase Rpb2, domain 7",1023,1125,"1.7E-18",TRUE,"27-07-2020","IPR007641","RNA polymerase Rpb2, domain 7","GO:0003677|GO:0003899|GO:0006351"
"3430","g21634.t1",-0.560126243651444,5.52468278227526,-8.42316731784904,1.10034921519175e-08,1.21403625937376e-07,9.27631107452637,"g21634","14f2c6317cf17c93234be4ee0c82007c",1137,"Pfam","PF04563","RNA polymerase beta subunit",30,403,"3.3E-39",TRUE,"27-07-2020","IPR007644","RNA polymerase, beta subunit, protrusion","GO:0003677|GO:0003899|GO:0006351"
"3431","g21634.t1",-0.560126243651444,5.52468278227526,-8.42316731784904,1.10034921519175e-08,1.21403625937376e-07,9.27631107452637,"g21634","14f2c6317cf17c93234be4ee0c82007c",1137,"Pfam","PF04565","RNA polymerase Rpb2, domain 3",448,512,"1.7E-25",TRUE,"27-07-2020","IPR007645","RNA polymerase Rpb2, domain 3","GO:0003677|GO:0003899|GO:0006351"
"3432","g21634.t1",-0.560126243651444,5.52468278227526,-8.42316731784904,1.10034921519175e-08,1.21403625937376e-07,9.27631107452637,"g21634","14f2c6317cf17c93234be4ee0c82007c",1137,"Pfam","PF00562","RNA polymerase Rpb2, domain 6",667,1021,"1.4E-102",TRUE,"27-07-2020","IPR007120","DNA-directed RNA polymerase, subunit 2, hybrid-binding domain","GO:0003677|GO:0003899|GO:0006351"
"3433","g21634.t1",-0.560126243651444,5.52468278227526,-8.42316731784904,1.10034921519175e-08,1.21403625937376e-07,9.27631107452637,"g21634","14f2c6317cf17c93234be4ee0c82007c",1137,"Pfam","PF04561","RNA polymerase Rpb2, domain 2",178,367,"2.6E-19",TRUE,"27-07-2020","IPR007642","RNA polymerase Rpb2, domain 2","GO:0003677|GO:0003899|GO:0006351"
"3434","g21634.t1",-0.560126243651444,5.52468278227526,-8.42316731784904,1.10034921519175e-08,1.21403625937376e-07,9.27631107452637,"g21634","14f2c6317cf17c93234be4ee0c82007c",1137,"Pfam","PF06883","RNA polymerase I, Rpa2 specific domain",558,617,"3.4E-16",TRUE,"27-07-2020","IPR009674","DNA-directed RNA polymerase I subunit RPA2, domain 4","GO:0003899|GO:0005634|GO:0006351"
"3435","g21635.t1",-0.921678161197774,7.1734381323824,-9.89248710609725,5.12997930727059e-10,1.0437203704131e-08,12.2642368117776,"g21635","f9946d5844872002fe66bce26771c403",109,"Pfam","PF00034","Cytochrome c",8,104,"2.2E-10",TRUE,"27-07-2020","IPR009056","Cytochrome c-like domain","GO:0009055|GO:0020037"
"3436","g21638.t1",-0.838448706191087,5.32068681418529,-9.4887637057345,1.15848898660519e-09,2.00811253271092e-08,11.60871115886,"g21638","d0f839dfd822c4e99b8af6b8028138c4",656,"Pfam","PF02910","Fumarate reductase flavoprotein C-term",504,656,"2.8E-42",TRUE,"27-07-2020","IPR015939","Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal","GO:0016491|GO:0055114"
"3437","g21638.t1",-0.838448706191087,5.32068681418529,-9.4887637057345,1.15848898660519e-09,2.00811253271092e-08,11.60871115886,"g21638","d0f839dfd822c4e99b8af6b8028138c4",656,"Pfam","PF00890","FAD binding domain",55,449,"1.6E-120",TRUE,"27-07-2020","IPR003953","FAD-dependent oxidoreductase 2, FAD binding domain",""
"3438","g21640.t1",1.57341991271766,6.78281413406047,8.83101474367117,4.56784607549009e-09,5.95843719087663e-08,10.0669937462573,"g21640","d13c80d4eb2c17029c143aff62d69213",1352,"Pfam","PF02174","PTB domain (IRS-1 type)",134,234,"1.4E-19",TRUE,"27-07-2020","IPR002404","IRS-type PTB domain",""
"3439","g21651.t1",4.69261093553957,4.68485293363287,14.795149407004,1.10035712028137e-13,1.23831110737074e-11,21.3870519267122,"g21651","91c3a436083115a1b4266981fcce2385",467,"Pfam","PF07202","T-complex protein 10 C-terminus",362,463,"1.7E-30",TRUE,"27-07-2020","IPR009852","T-complex protein 10, C-terminal domain",""
"3440","g21657.t2",1.05545340140942,4.25180709709748,7.87842645049527,3.68531725669301e-08,3.31100212120501e-07,8.32010400386323,"g21657","d54186f761bcb1eb96536a72b381d75f",356,"Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",107,164,"5.6E-16",TRUE,"27-07-2020","IPR000504","RNA recognition motif domain","GO:0003676"
"3441","g21657.t2",1.05545340140942,4.25180709709748,7.87842645049527,3.68531725669301e-08,3.31100212120501e-07,8.32010400386323,"g21657","d54186f761bcb1eb96536a72b381d75f",356,"Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",17,74,"2.4E-15",TRUE,"27-07-2020","IPR000504","RNA recognition motif domain","GO:0003676"
"3442","g21676.t1",-3.01349259812168,6.86244984175643,-8.03273865556038,2.60633284826413e-08,2.49380315704381e-07,8.29969561080569,"g21676","0592d96252817fa6b6779d5999f40fdc",708,"Pfam","PF01055","Glycosyl hydrolases family 31",224,637,"4.3E-50",TRUE,"27-07-2020","IPR000322","Glycoside hydrolase family 31","GO:0004553|GO:0005975"
"3443","g21678.t1",-2.53103118325115,4.47254593253364,-7.04892936918077,2.50314178075422e-07,1.62385118354877e-06,6.34348371149981,"g21678","3564d1d0e771f8deaa1339d233f18098",702,"Pfam","PF01055","Glycosyl hydrolases family 31",251,660,"9.4E-53",TRUE,"27-07-2020","IPR000322","Glycoside hydrolase family 31","GO:0004553|GO:0005975"
"3444","g21684.t1",-1.04869168768695,8.97025074965213,-11.0506942669409,5.53750618552063e-11,1.77493005417699e-09,14.4847482773986,"g21684","17946ca945fde22896bd2d15a523d0e3",566,"Pfam","PF02874","ATP synthase alpha/beta family, beta-barrel domain",35,101,"4.6E-13",TRUE,"27-07-2020","IPR004100","ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain","GO:0046034|GO:1902600"
"3445","g21684.t1",-1.04869168768695,8.97025074965213,-11.0506942669409,5.53750618552063e-11,1.77493005417699e-09,14.4847482773986,"g21684","17946ca945fde22896bd2d15a523d0e3",566,"Pfam","PF00006","ATP synthase alpha/beta family, nucleotide-binding domain",158,385,"5.2E-68",TRUE,"27-07-2020","IPR000194","ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain","GO:0005524"
"3446","g21687.t1",9.01079154485924,5.11136824044008,20.8758015514462,4.51617458005693e-17,4.89886095236702e-14,28.6260840315075,"g21687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3447","g21695.t1",-0.781418994817361,5.18046016142556,-8.67716723601512,6.34772279019308e-09,7.72749951009329e-08,9.89031987965276,"g21695","2e171c87266b1a4a1fe4977f137ecc2c",257,"Pfam","PF01168","Alanine racemase, N-terminal domain",34,244,"2.3E-21",TRUE,"27-07-2020","IPR001608","Alanine racemase, N-terminal",""
"3448","g21701.t1",0.706299404283407,4.26426095638188,7.54213501404688,7.92654728184048e-08,6.26281485894235e-07,7.53968882867749,"g21701","a68a4f3d7ba9714e122be8e48839bd87",391,"Pfam","PF05063","MT-A70",156,332,"7.3E-57",TRUE,"27-07-2020","IPR007757","MT-A70-like",""
"3449","g21703.t1",0.483785782078015,5.14146842098539,8.78626523379472,5.02503118991114e-09,6.44066497662118e-08,10.1475438850132,"g21703","904896b9b3bce8d6a9eb37f97db7ec6c",499,"Pfam","PF00651","BTB/POZ domain",86,192,"1.2E-26",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"3450","g21703.t1",0.483785782078015,5.14146842098539,8.78626523379472,5.02503118991114e-09,6.44066497662118e-08,10.1475438850132,"g21703","904896b9b3bce8d6a9eb37f97db7ec6c",499,"Pfam","PF07707","BTB And C-terminal Kelch",202,303,"1.2E-8",TRUE,"27-07-2020","IPR011705","BTB/Kelch-associated",""
"3451","g21703.t1",0.483785782078015,5.14146842098539,8.78626523379472,5.02503118991114e-09,6.44066497662118e-08,10.1475438850132,"g21703","904896b9b3bce8d6a9eb37f97db7ec6c",499,"Pfam","PF08005","PHR domain",351,498,"6.1E-47",TRUE,"27-07-2020","IPR012983","PHR",""
"3452","g2171.t1",14.6866942941621,2.91272226306409,16.196123767932,1.47334678065414e-14,2.9481239950759e-12,21.3897562307826,"g2171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3453","g21711.t1",1.05252646263338,5.96906624954948,8.57553579624252,7.90254158629437e-09,9.15958071264292e-08,9.5814035345331,"g21711","a58b8a7872fb36836e960ecc79260888",348,"Pfam","PF00069","Protein kinase domain",40,293,"2.8E-70",TRUE,"27-07-2020","IPR000719","Protein kinase domain","GO:0004672|GO:0005524|GO:0006468"
"3454","g21713.t1",4.10262249287162,5.51102692466738,15.1943499840059,6.10983156019251e-14,7.91972506009859e-12,21.9219244814333,"g21713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3455","g21721.t1",0.548186141577484,5.65348914502713,7.32436718296146,1.31191898784877e-07,9.51962368334752e-07,6.7245877602942,"g21721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3456","g21733.t1",-1.7449630752811,4.49076516590973,-8.20600235960468,1.77315929575659e-08,1.81441716007447e-07,9.00160082569495,"g21733","c000c26323ea5e35e608b4059b9b9532",474,"Pfam","PF00232","Glycosyl hydrolase family 1",3,470,"8.6E-145",TRUE,"27-07-2020","IPR001360","Glycoside hydrolase family 1","GO:0004553|GO:0005975"
"3457","g21740.t1",1.57394487930005,5.71828701658403,9.73698038825695,7.00368181377132e-10,1.35022462807757e-08,12.1063686524774,"g21740","f4a2238b47d86fc66431b1d66616d333",1822,"Pfam","PF09247","TATA box-binding protein binding",4,59,"3.9E-17",TRUE,"27-07-2020","IPR009067","TAFII-230 TBP-binding",""
"3458","g21740.t1",1.57394487930005,5.71828701658403,9.73698038825695,7.00368181377132e-10,1.35022462807757e-08,12.1063686524774,"g21740","f4a2238b47d86fc66431b1d66616d333",1822,"Pfam","PF00439","Bromodomain",1387,1467,"1.2E-17",TRUE,"27-07-2020","IPR001487","Bromodomain","GO:0005515"
"3459","g21740.t1",1.57394487930005,5.71828701658403,9.73698038825695,7.00368181377132e-10,1.35022462807757e-08,12.1063686524774,"g21740","f4a2238b47d86fc66431b1d66616d333",1822,"Pfam","PF15288","Zinc knuckle",1260,1299,"6.9E-13",TRUE,"27-07-2020","IPR041670","Zinc knuckle",""
"3460","g21740.t1",1.57394487930005,5.71828701658403,9.73698038825695,7.00368181377132e-10,1.35022462807757e-08,12.1063686524774,"g21740","f4a2238b47d86fc66431b1d66616d333",1822,"Pfam","PF00439","Bromodomain",1508,1590,"1.8E-22",TRUE,"27-07-2020","IPR001487","Bromodomain","GO:0005515"
"3461","g21740.t1",1.57394487930005,5.71828701658403,9.73698038825695,7.00368181377132e-10,1.35022462807757e-08,12.1063686524774,"g21740","f4a2238b47d86fc66431b1d66616d333",1822,"Pfam","PF12157","Protein of unknown function (DUF3591)",521,986,"5.6E-159",TRUE,"27-07-2020","IPR022591","Transcription initiation factor TFIID subunit 1, domain of unknown function",""
"3462","g21741.t1",8.38270973869431,2.47586954405994,10.6205722918959,1.2423593348054e-10,3.44783338347034e-09,14.3102479927654,"g21741","0720baf1411ba33c100d4bc13b75051e",100,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"3463","g21745.t1",9.78891898637525,-0.595873101578546,9.89504152623245,5.10393986744769e-10,1.04253915429234e-08,12.50206827495,"g21745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3464","g21746.t1",6.32813380467883,-0.643453983657853,10.1682262657658,2.97560329607988e-10,6.83692128564173e-09,13.3017675424298,"g21746","a354a05b47bb54105ad839aaae485bc8",75,"SignalP_EUK","SignalP-noTM","",1,26,"-",TRUE,"27-07-2020","","",""
"3465","g21776.t1",11.072683080605,-0.0899976435694998,13.3675209677801,1.006626618236e-12,6.96311274298578e-11,17.6824692968123,"g21776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3466","g21782.t1",-1.6642331231487,3.95820731743389,-8.07642008314988,2.36424710282454e-08,2.30170679212158e-07,8.95482084749808,"g21782","71cef509e9209b2b9d79da410407bfa0",262,"Pfam","PF00106","short chain dehydrogenase",15,209,"9.8E-25",TRUE,"27-07-2020","IPR002347","Short-chain dehydrogenase/reductase SDR",""
"3467","g21783.t1",7.80907213687576,2.65687538125262,7.20136840856925,1.74856168780243e-07,1.20568271614614e-06,7.38639405033855,"g21783","40e41079e55a307976e53d84123eac3d",160,"Pfam","PF04777","Erv1 / Alr family",61,151,"3.7E-27",TRUE,"27-07-2020","IPR017905","ERV/ALR sulfhydryl oxidase domain","GO:0016972|GO:0055114"
"3468","g21786.t1",11.3646644428364,0.388490720845389,11.1619343729853,4.50881665767217e-11,1.51346435365836e-09,14.5800403413541,"g21786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3469","g21792.t1",-3.59248865724698,-1.82619631065825,-6.73884736650964,5.23973407263956e-07,3.01819226487147e-06,6.32883532744945,"g21792","0cbecb4a020de3c59569d31194ec381f",258,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"3470","g21825.t1",-1.31233841029724,3.68734064930078,-9.47568903670951,1.18986877315207e-09,2.05070917424219e-08,11.9108630587133,"g21825","343a50a6d30b2a94cad6e6c3861c6710",420,"Pfam","PF13347","MFS/sugar transport protein",41,347,"3.5E-20",TRUE,"27-07-2020","","",""
"3471","g21831.t1",-1.45497774238711,5.50418226653392,-8.95967480042772,3.47728335493124e-09,4.77092486752983e-08,10.4536380491033,"g21831","a5a16aaa8b9f2e44b574a20a734879eb",1234,"Pfam","PF07679","Immunoglobulin I-set domain",541,610,"3.1E-6",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"3472","g21831.t1",-1.45497774238711,5.50418226653392,-8.95967480042772,3.47728335493124e-09,4.77092486752983e-08,10.4536380491033,"g21831","a5a16aaa8b9f2e44b574a20a734879eb",1234,"Pfam","PF07714","Protein tyrosine kinase",815,1153,"1.5E-83",TRUE,"27-07-2020","IPR001245","Serine-threonine/tyrosine-protein kinase, catalytic domain","GO:0004672|GO:0006468"
"3473","g21831.t1",-1.45497774238711,5.50418226653392,-8.95967480042772,3.47728335493124e-09,4.77092486752983e-08,10.4536380491033,"g21831","a5a16aaa8b9f2e44b574a20a734879eb",1234,"Pfam","PF07679","Immunoglobulin I-set domain",329,415,"2.1E-6",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
