"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"1813","g8805",2.65424518100238,-1.00635856327111,4.01044793820289,0.000247883281935818,0.00256346588693582,"scaffold_177",861,NA,NA,NA,"N",798885,"A",0.255697302,"A","A","A"
"1814","g17498",-1.84488171511614,1.89024660778107,-4.00928660087982,0.00024861657095393,0.00256963180199296,"scaffold_41",562,NA,NA,NA,"N",1577355,"A",0.165155028,"A","A","A"
"1815","g1897",2.52347603890348,2.23942587615167,4.00883301360572,0.000248905209001206,0.00257119766587527,"scaffold_245",1257,"SPOP_XENTR","R4G7P9","BTB/POZ domain","Y",548204,"A",0.054494462,"A","A","A"
"1816","g18261",-2.29979444838409,1.88974016367116,-4.00843739445638,0.000249155766140897,0.00257236864503066,"scaffold_381",1832,NA,NA,NA,"N",349709,"A",-0.372928631,"A","A","A"
"1817","g22937",5.65190114654736,0.510208296297029,4.01247529988491,0.000249600307609209,0.00257553999304627,"scaffold_37",244,NA,NA,NA,"N",1648890,"A",-0.516653857,"A","A","A"
"1818","g6584",-3.873165580485,-2.11708393367797,-4.00559163540059,0.000251192599798519,0.00259054458395073,"scaffold_52",894,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1435599,"A",-0.134785629,"A","A","A"
"1819","g17078",-2.87673755592251,0.120529011247208,-4.00436878979189,0.000251761675415568,0.00259498606507228,"scaffold_532",898,"SQV3_CAEEL","H9JMP3","N-terminal region of glycosyl transferase group 7,N-terminal domain of galactosyltransferase","Y",201362,"A",-0.19862309,"A","A","A"
"1820","g21225",3.15978621437741,0.0324981558724109,4.00400444034564,0.000252014156236744,0.0025961612171883,"scaffold_686",1096,NA,NA,NA,"N",89670,"A",0.393754783,"A","A","A"
"1821","g9800",-2.90516096674021,0.237744409298909,-4.0031832362852,0.000252525105861073,0.00259992669737254,"scaffold_47",562,NA,NA,NA,"N",1504070,"A",-0.04900082,"A","A","A"
"1822","g5959",-2.9033111531939,0.426711674676073,-4.00297832771258,0.000252657018647009,0.00259992669737254,"scaffold_115",2606,NA,NA,NA,"N",1025499,"A",-0.407033015,"A","A","A"
"1823","g22682",-3.41689374044648,-1.42395989570292,-4.00142978942943,0.000253713117455302,0.00260936217178796,"scaffold_6",803,NA,"A0A067RCS0","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.080544033,"A","A","A"
"1824","g4195",-1.87653660330553,6.26949009807673,-4.00076866673604,0.000254076206033935,0.00261166380862404,"scaffold_28",2088,NA,"A0A026WMV9","Sushi repeat (SCR repeat),MAM domain, meprin/A5/mu","Y",1812903,"A",0.061554665,"A","A","A"
"1825","g2305",-3.58572221340662,-1.67174182481839,-4.00057186000365,0.000254312030783363,0.00261265548775741,"scaffold_562",470,NA,NA,NA,"N",181844,"A",-0.080640083,"A","A","A"
"1826","g23069",-2.93286380605038,1.43944985471428,-3.99756101606294,0.000256172673647902,0.00263032938566512,"scaffold_82",3220,"FGFR1_DROME","A0A482XBJ6","Protein tyrosine kinase,IPT/TIG domain,Sema domain","Y",1220856,"A",-0.13113478,"A","A","A"
"1827","g10626",-2.43579821573068,2.65275356527606,-3.99592304130914,0.000257235225603877,0.00263979378480958,"scaffold_32",1357,NA,"D6X3Y9","Prolyl 4-Hydroxylase alpha-subunit, N-terminal region","Y",1713197,"A",-0.227731827,"A","A","A"
"1828","g17983",-2.35452715748498,3.0720846413042,-3.99340078610158,0.000258894419689474,0.00265536732754811,"scaffold_457",1809,"TREA_PIMHY","J9JVF6","Trehalase","Y",257628,"A",0.241775056,"A","A","A"
"1829","g18737",-2.16647540120501,-0.281824350018635,-3.99126902637942,0.000260304972458582,0.00266837502931982,"scaffold_114",604,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"1830","g20289",-2.77218430790449,2.60536376736163,-3.98779649846189,0.00026262380760113,0.00269067419055387,"scaffold_119",1371,"TRE12_DROSI","A0A482XLD1","Sugar (and other) transporter","Y",991669,"A",-0.015207842,"A","A","A"
"1831","g11794",1.63421457178747,2.40023998441578,3.98695921142887,0.000263180328790475,0.00269490332304349,"scaffold_86",785,NA,"A0A2J7PYN3","Immunoglobulin domain","Y",1216973,"A",-0.00458309,"A","A","A"
"1832","g19049",3.57295731611327,-2.6296920390542,3.98631222457935,0.000263725564880694,0.00269901234494985,"scaffold_426",363,NA,NA,NA,"N",290993,"A",-0.189648835,"A","A","A"
"1833","g19809",-2.25107965166502,5.92358585808166,-3.98515069214432,0.000264396349397697,0.00270342324943442,"scaffold_60",379,NA,NA,NA,"N",1353332,"A",-0.321423812,"A","A","A"
"1834","g22021",1.90830736414725,2.40540577537585,3.98507844542595,0.000264444943168314,0.00270342324943442,"scaffold_124",1629,"HEXD_HUMAN","A0A482WFJ4","Glycosyl hydrolase family 20, catalytic domain","Y",971564,"A",-0.484528007,"A","A","A"
"1835","g21116",-2.29880725590824,3.64159831531992,-3.98316497956016,0.000265737857692834,0.00271516026914601,"scaffold_341",2538,"MAL2_DROME","A0A2P8ZG78","UDP-glucoronosyl and UDP-glucosyl transferase,Alpha amylase, catalytic domain","Y",391211,"A",0.28096253,"A","A","A"
"1836","g23153",-4.21895238694841,-0.300229656890642,-3.9833529427424,0.000266111508126699,0.00271749709469907,"scaffold_64",605,"SARM1_DROME","A0A1B0AIF7","TIR domain","Y",1337888,"A",-0.12342377,"A","A","A"
"1837","g5518",-2.62918133564879,-0.133603846435019,-3.98198420965637,0.000266540550239586,0.00272039672098094,"scaffold_27",229,NA,NA,NA,"N",1871822,"A",-0.199845729,"A","A","A"
"1838","g2174",-3.30424728220434,0.730854875996198,-3.98074804409782,0.000267428215349897,0.00272797149597129,"scaffold_14",1918,"VGR_SOLIN",NA,"Low-density lipoprotein receptor domain class A","Y",2278001,"A",-0.521531797,"A","A","A"
"1839","g22935",-1.99306886167574,3.36321363425176,-3.97674256438408,0.000270122592320874,0.00275395784851771,"scaffold_37",256,NA,NA,NA,"N",1648890,"A",-0.516653857,"A","A","A"
"1840","g4091",1.49070581753104,6.80049772695906,3.97639448890934,0.000270362266381447,0.00275490333281835,"scaffold_70",805,"PGAM5_DROMO","A0A482WKY7,A0A182P039","Histidine phosphatase superfamily (branch 1)","Y",1292812,"A",0.03553754,"A","A","A"
"1841","g4949",-2.07046428441309,2.33634271950414,-3.97559120797014,0.000270916207361189,0.00275904832798204,"scaffold_622",1116,NA,NA,NA,"N",127333,"A",0.032211709,"A","A","A"
"1842","g9943",-2.50204311190447,3.82884441103249,-3.97421842097486,0.00027186630293209,0.00276722112577294,"scaffold_80",2270,NA,"A0A3M7R5S4","Predicted AAA-ATPase","Y",1236135,"A",0.12319606,"A","A","A"
"1843","g17634",-1.82821928641524,1.3849332434905,-3.97362517702275,0.000272276666993963,0.00276846098957132,"scaffold_448",664,NA,NA,"Immunoglobulin I-set domain,Immunoglobulin domain","Y",266916,"A",0.210466457,"A","A","A"
"1844","g10528",-3.14653057749544,1.42852913288378,-3.97365573339764,0.000272283431904076,0.00276846098957132,"scaffold_103",3258,NA,NA,NA,"N",1099892,"A",-0.288574418,"A","A","A"
"1845","g7603",-1.86179507578801,3.95434346587223,-3.97061618569388,0.000274371936553533,0.00278818397747544,"scaffold_16",3393,"VGFR4_DANRE","J9JQ98","Immunoglobulin domain,Protein tyrosine kinase,Immunoglobulin I-set domain","Y",2210925,"A",0.024375116,"A","A","A"
"1846","g1068",2.09358097625848,4.92468873717655,3.96960402612487,0.000275080331081696,0.00279386843307189,"scaffold_197",1466,NA,"A0A482WN02",NA,"Y",695333,"A",-0.302706707,"A","A","A"
"1847","g6847",-1.8876941540566,2.54729836310747,-3.96901811685744,0.000275491197172992,0.00279652650557468,"scaffold_81",581,NA,NA,"Sugar (and other) transporter","Y",1225220,"A",0.215128866,"A","A","A"
"1848","g1753",2.40080938407542,5.56082099070738,3.96561065171398,0.000277893218760541,0.0028193830944488,"scaffold_199",1752,"PCE_TACTR","J9JWM7","Trypsin","Y",693045,"A",0.067727375,"A","A","A"
"1849","g17544",-2.85102964006347,1.24867408278734,-3.96489300283556,0.000278408931025857,0.00282308764078085,"scaffold_41",1021,NA,NA,"Farnesoic acid 0-methyl transferase","Y",1577355,"A",0.165155028,"A","A","A"
"1850","g21226",3.95196446770572,-0.248558100751683,3.96471748967767,0.000278839360249915,0.002825923873149,"scaffold_686",990,NA,NA,NA,"N",89670,"A",0.393754783,"A","A","A"
"1851","g4035",1.87067911041241,1.1751083917449,3.9611285957649,0.000281083313427253,0.00284712644162483,"scaffold_573",2644,NA,NA,"BTB And C-terminal Kelch,BTB/POZ domain","Y",169941,"A",-0.111829508,"A","A","A"
"1852","g13485",-2.50576107640099,-0.518466043247781,-3.9608222970764,0.000281303611769122,0.00284781933966483,"scaffold_143",1505,NA,"D6WEX8","Predicted AAA-ATPase","Y",907036,"A",-0.571792831,"A","A","A"
"1853","g9690",-3.00300735480578,5.32298678023323,-3.9601512580952,0.000281800064197379,0.00285130566844936,"scaffold_111",390,NA,NA,NA,"N",1061684,"A",-0.156802555,"A","A","A"
"1854","g11381",-2.19152711749203,5.38398245449923,-3.95917863215279,0.000282482700561832,0.00285534396572755,"scaffold_95",1481,"LGMN_BOVIN","T1HY84","Peptidase C13 family","Y",1160631,"A",-0.312246492,"A","A","A"
"1855","g8250",-2.55034514944652,-1.27592734716122,-3.95915109558914,0.000282503763210017,0.00285534396572755,"scaffold_308",358,NA,NA,NA,"N",446321,"A",-0.295317096,"A","A","A"
"1856","g6706",1.74562800478775,3.4003233932305,3.95870535614535,0.0002828233083687,0.00285614121717373,"scaffold_179",724,NA,"A0A3Q0IS08",NA,"Y",784024,"A",-0.047198937,"A","A","A"
"1857","g22957",-2.62863567778374,1.15771656067636,-3.95853605116691,0.000282947490899561,0.00285614121717373,"scaffold_834",771,NA,NA,"Ankyrin repeats (3 copies)","Y",38341,"A",-0.769747529,"A","A","A"
"1858","g18604",7.35016172160945,-2.59116676407605,3.97394347409623,0.000283039649128422,0.00285614121717373,"scaffold_240",553,NA,NA,NA,"N",571683,"A",0.099126693,"A","A","A"
"1859","g15461",-2.620036290196,0.903095646415059,-3.95713467335972,0.000283958918758373,0.00286387615266311,"scaffold_29",1469,"S17A5_SHEEP","J9K9L9","Major Facilitator Superfamily","Y",1762846,"A",0.042220582,"A","A","A"
"1860","g11115",4.750246094226,2.66902442793506,3.95577829076031,0.000286259309976205,0.00288552462513112,"scaffold_165",1220,NA,NA,"Trypsin","Y",826454,"A",0.469543682,"A","A","A"
"1861","g17331",2.18925949348195,-0.260640855482264,3.95286980881709,0.000287057322019963,0.00289201382619682,"scaffold_394",1990,"SCRT1_MOUSE","A0A3Q0JGK9","Zinc finger, C2H2 type","Y",326016,"A",0.117572114,"A","A","A"
"1862","g21192",1.38365906338332,4.23326863091974,3.94893310317323,0.000289948807084714,0.00291957582386214,"scaffold_98",434,NA,NA,"BCL7, N-terminal conserver region","Y",1127684,"A",0.245144773,"A","A","A"
"1863","g16673",1.80651043702474,3.36048311804106,3.94833590349322,0.000290389960541069,0.00292244840052845,"scaffold_134",766,NA,NA,NA,"N",941937,"A",0.039524314,"A","A","A"
"1864","g18521",-3.29670336726528,1.00487866686905,-3.94771472647068,0.000290904262292643,0.00292605365543174,"scaffold_273",780,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",509830,"A",0.239545037,"A","A","A"
"1865","g17879",4.16296812365197,3.72010645095887,3.94650418958719,0.000292268686962484,0.00293820140046092,"scaffold_146",1559,"C4AE1_DROME","J9JU30","Cytochrome P450","Y",897096,"A",-0.088357084,"A","A","A"
"1866","g5653",4.14290167204811,-2.08518199111145,3.94454281618853,0.000293712958919773,0.00295113840663817,"scaffold_1013",2682,"POLX_TOBAC","A0A182GA29","Reverse transcriptase (RNA-dependent DNA polymerase),Integrase core domain","Y",24300,"A",0.098713186,"A","A","A"
"1867","g9552",-3.5252490755898,-2.49288660187581,-3.94146283078037,0.000295631832155004,0.00296744788205529,"scaffold_1388",1646,NA,NA,NA,"N",14907,"B1",0.602684262,"B.strict","B","B"
"1868","g4992",-2.01476331476317,3.36746956424551,-3.94127987492282,0.000295652709140716,0.00296744788205529,"scaffold_176",1201,"LIP3_DROME","X1WSL9","Partial alpha/beta-hydrolase lipase region","Y",803147,"A",-0.044774936,"A","A","A"
"1869","g17146",-2.09285729060488,6.32665268913233,-3.94071468144489,0.000296078322275021,0.00297012972944589,"scaffold_57",3835,"MDR1_CRIGR","A0A482XHH1","ABC transporter transmembrane region,ABC transporter","Y",1361687,"A",-0.000589339,"A","A","A"
"1870","g4234",-2.17243529348948,1.55666619043363,-3.93833099477692,0.000297879971794728,0.00298660512897292,"scaffold_28",282,NA,NA,NA,"N",1812903,"A",0.061554665,"A","A","A"
"1871","g9615",-2.47162588503632,6.24579807694089,-3.93758415413013,0.000298447435168305,0.00299069532975443,"scaffold_732",388,NA,NA,NA,"N",69353,"A",-0.564278024,"A","A","A"
"1872","g20850",2.05188605072391,5.25066150250589,3.93563887359642,0.00029992767885126,0.00300337032975403,"scaffold_750",1081,NA,NA,"2OG-Fe(II) oxygenase superfamily","Y",61191,"A",-0.055815596,"A","A","A"
"1873","g18718",-3.40896865091406,-1.03402827807712,-3.9356112062079,0.000300032675216241,0.00300337032975403,"scaffold_114",847,"ELOV6_MOUSE","A0A2P8Y8F0","GNS1/SUR4 family","Y",1045659,"A",-0.645627953,"A","A","A"
"1874","g3694",2.00464753121087,4.13725353405056,3.93487547112947,0.000300510875056723,0.00300655197248586,"scaffold_982",2050,"MINP1_DROME","A0A232FD92","Histidine phosphatase superfamily (branch 2)","Y",25835,"A",-0.026072169,"A","A","A"
"1875","g23070",-3.25944051103306,0.833752138145705,-3.93408627551328,0.000301165873926214,0.00301147407094704,"scaffold_82",3898,"FGFR1_HUMAN","A0A1W4X2U0","IPT/TIG domain,Protein tyrosine kinase,Sema domain","Y",1220856,"A",-0.13113478,"A","A","A"
"1876","g13053",1.81661602937457,3.99576803833214,3.933813414885,0.000301324089663269,0.00301147407094704,"scaffold_410",2540,"PTHB1_XENLA","T1HX26","PTHB1 C-terminus,PTHB1 N-terminus","Y",305950,"A",-0.424041686,"A","A","A"
"1877","g4797",-2.3300049167646,3.07630526365075,-3.93292421275842,0.000302006888824441,0.0030166900152208,"scaffold_673",944,NA,NA,"Acetyltransferase (GNAT) domain","Y",95501,"A",-0.167507506,"A","A","A"
"1878","g11813",-2.68611416869873,0.724489371231363,-3.93185156947585,0.000302835591835029,0.00302281115346236,"scaffold_74",999,"SIR5_DAPPU","A0A3S3QY81","Sir2 family","Y",1279699,"A",-0.154455218,"A","A","A"
"1879","g16285",-2.0682530777378,6.12722916461006,-3.93152095316752,0.000303086864489384,0.00302281115346236,"scaffold_77",1972,"PERC_AEDAE","J9JZ85","Animal haem peroxidase","Y",1239985,"A",-0.119683549,"A","A","A"
"1880","g3085",-3.68102524318172,-2.39431022327012,-3.93174255082657,0.00030310336383323,0.00302281115346236,"scaffold_36",913,NA,NA,NA,"N",1654184,"A",-0.216133518,"A","A","A"
"1881","g20750",-2.36331146718368,2.51802867175529,-3.92850584420492,0.000305421139162125,0.00304430671884672,"scaffold_608",1496,"VGLU3_DANRE","A0A437B905","Major Facilitator Superfamily","Y",137419,"A",-0.359731578,"A","A","A"
"1882","g12327",6.04471725447318,-2.16763393260326,3.93495177129497,0.000305985462304997,0.0030478693208725,"scaffold_393",2314,"GLCM_MOUSE","A0A067QM95","Glycosyl hydrolase family 30 beta sandwich domain,Glycosyl hydrolase family 30 TIM-barrel domain","Y",332071,"A",0.336169436,"A","A","A"
"1883","g21549",3.05683562377005,7.50011667284439,3.92765847256624,0.000306103681860521,0.0030478693208725,"scaffold_495",761,NA,NA,NA,"N",225861,"A",-0.258977701,"A","A","A"
"1884","g22663",-3.33590383618327,1.74353793092711,-3.92659651831273,0.00030697654647319,0.00305493804130883,"scaffold_6",1653,NA,"A0A139WIW7","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.080544033,"A","A","A"
"1885","g16306",-2.55657648896875,3.00209451181547,-3.92351982695144,0.000309320945961805,0.00307663576437023,"scaffold_77",370,NA,NA,NA,"N",1239985,"A",-0.119683549,"A","A","A"
"1886","g18776",-2.66840476341134,1.19287479085418,-3.92235565493819,0.000310240001975129,0.00308281555128471,"scaffold_114",577,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"1887","g20003",-2.15438724299802,2.54461481284212,-3.92231202261893,0.000310271104873553,0.00308281555128471,"scaffold_769",706,NA,NA,NA,"N",53292,"A",-0.103482138,"A","A","A"
"1888","g19885",-3.31493867872541,-3.54719172016687,-3.91728533114968,0.000314329738308093,0.00312148742772163,"scaffold_653",1343,NA,"A0A482WJY3","Ankyrin repeat,Ankyrin repeats (3 copies)","Y",106456,"A",-0.174879911,"A","A","A"
"1889","g12585",1.75277334363991,1.86934220660514,3.91636439278639,0.000315000039589867,0.0031264879524989,"scaffold_116",709,NA,NA,NA,"N",1023870,"A",0.01007475,"A","A","A"
"1890","g13188",2.16253126676912,0.518414518508273,3.91542376342448,0.000315754475468149,0.00313231780981604,"scaffold_13",438,"CAH10_PONAB","E0VXZ0","Eukaryotic-type carbonic anhydrase","Y",2344678,"A",0.080565871,"A","A","A"
"1891","g18982",4.09925573603654,-4.78307558065572,3.91514839608057,0.000316497469294202,0.00313802805489,"scaffold_163",2486,NA,"A0A482WV26",NA,"Y",833184,"A",-0.505912777,"A","A","A"
"1892","g23552",2.44594398007432,2.37800023899047,3.91425128422822,0.000316697999943555,0.00313835666011719,"scaffold_85",273,"PSD_DROME","A0A482WPY6","PDZ domain","Y",1217065,"A",0.213896036,"A","A","A"
"1893","g14858",-3.52998725775266,0.0818552136210403,-3.91410896786104,0.000316944876042943,0.00313914394132548,"scaffold_33",756,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1685622,"A",0.059508469,"A","A","A"
"1894","g20494",1.71247908863876,2.52266706583434,3.91095241896456,0.00031936486408439,0.00316144236363159,"scaffold_113",4388,"NRX1A_HUMAN","T1HU00","EGF-like domain,Laminin G domain","Y",1050071,"A",-0.80621326,"A","A","A"
"1895","g20070",-2.24058329713326,0.129386112879114,-3.91030887729007,0.000319887967844254,0.00316494960903004,"scaffold_604",1453,NA,NA,NA,"N",140827,"A",0.214317724,"A","A","A"
"1896","g20269",-3.07473321304726,-2.47305231603314,-3.90834569472119,0.000321516424017176,0.00317771229224544,"scaffold_119",1616,NA,NA,"Predicted AAA-ATPase","Y",991669,"A",-0.015207842,"A","A","A"
"1897","g3493",2.32170211566882,1.61162339964084,3.9083112393025,0.000321516892548382,0.00317771229224544,"scaffold_10",1695,"PPB_BOMMO","A0A2J7PHL4","Alkaline phosphatase","Y",2776264,"A",-0.506933192,"A","A","A"
"1898","g6779",-4.1692533872519,-1.20220431988551,-3.90678950381758,0.000323381482808951,0.00319445701853794,"scaffold_542",772,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",196623,"A",0.056589232,"A","A","A"
"1899","g316",-2.08624711886271,3.73245627637801,-3.90383636387783,0.000325194972216675,0.00321067958614557,"scaffold_42",1778,NA,NA,NA,"N",1571520,"A",-0.296514865,"A","A","A"
"1900","g20562",-2.36116875263998,2.0984808773549,-3.90266636162574,0.000326163913330336,0.00321855116370025,"scaffold_227",2146,NA,"A0A3M7R5S4","Predicted AAA-ATPase","Y",625897,"A",0.166562426,"A","A","A"
"1901","g20274",-2.16000128458254,1.13552290982919,-3.89871806956455,0.000329453124957111,0.00324929860064223,"scaffold_119",1413,NA,NA,"Sugar (and other) transporter","Y",991669,"A",-0.015207842,"A","A","A"
"1902","g13293",-2.40533120946268,-0.305282637870948,-3.89788557248234,0.000330151431090649,0.00325447380731787,"scaffold_202",884,NA,NA,NA,"N",688704,"A",-0.274583548,"A","A","A"
"1903","g2938",4.55434156076364,-0.710765609948994,3.8989441416164,0.00033049681611648,0.00325616647680918,"scaffold_141",606,NA,NA,"Tc5 transposase DNA-binding domain,helix-turn-helix, Psq domain","Y",916731,"A",-0.002355752,"A","A","A"
"1904","g22646",-3.27584160023121,2.71990768578578,-3.89666127269797,0.00033124325754781,0.00326180663643061,"scaffold_6",1051,NA,"A0A067RCS0","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.080544033,"A","A","A"
