seq	length	PV04.asn	PV13.asn	PV21.asn	PV23.asn	b.status.asn	A.lo	B.lo	A.st	B.st	AB.ratio.st	AB.ratio.lo	b.status.kmer	b.status.old.final	norm_cov_PV04	norm_cov_PV13	norm_cov_PV21	norm_cov_PV23	fraction_of_B_windows	cov.b.status	b.status.final	assignment_changes
scaffold_1420	14373	Y	Y	Y	Y	A	14199	95	14294	0	-13.80322	-7.208641	A	A	1.93126137792542	1.78701017758683	1.96571757241834	1.92170123332084	0	A	A	A -> A
scaffold_1421	14371	Y	Y	Y	Y	A	12992	894	13886	0	-13.76145	-3.859703	A	A	3.73000863314754	2.41466130762752	3.54249530479796	3.47508105378061	0	A	A	A -> A
scaffold_1422	14314	Y	Y	Y	Y	A	13402	707	13588	521	-4.702246	-4.242663	A	A	1.78751853311563	0.943160198376201	1.25179084036664	1.09193046481695	0	A	A	A -> A
scaffold_1423	14294	Y	Y	Y	Y	A	13157	78	13235	0	-13.69218	-7.379872	A	A	1.04595461967232	0.497944807841229	0.767668602030993	1.00874729141889	0	A	A	A -> A
scaffold_1424	14283	Y	Y	Y	Y	A	10316	727	11026	17	-9.258828	-3.824941	A	A	0.780819398307151	0.75629520720078	0.858458290297635	0.884799361345087	0	A	A	A -> A
scaffold_1425	14282	Y	Y	Y	Y	A	4310	9887	5034	9163	0.8639857	1.197656	B	B1	1.09462961920313	0.861314024251364	0.156134976317945	0.135981361703514	0	A	Bc	B1 -> Bc
scaffold_1426	14273	Y	Y	Y	Y	A	8914	56	8944	26	-8.371978	-7.289129	A	A	0.74084511007263	0.750853139777296	0.752912252767581	0.880437934798548	0	A	A	A -> A
scaffold_1427	14233	Y	Y	Y	Y	A	9873	4219	9970	4122	-1.274044	-1.226392	A	B3	0.873898804496746	1.0961380220726	0.0843996541946435	0.0867674611837925	0	A	A	B3 -> A
scaffold_1428	14180	Y	Y	Y	Y	A	8440	34	8474	0	-13.049	-7.913915	A	A	0.900211136760318	0.421357522022685	1.07811658831101	0.944210560615194	0	A	A	A -> A
scaffold_1429	14180	Y	Y	NA	NA	B	2899	1112	2906	1105	-1.39418	-1.381599	A	B1	51.7107022877841	17.8817903481082	0.0295951166391648	0.0180094169015462	1	B	B	B1 -> B
scaffold_1430	14139	Y	Y	Y	Y	A	9134	1916	10049	1001	-3.326241	-2.252554	A	B2	1.00646923033613	0.5721313811027	0.555487555741824	0.580288046400235	0	A	A	B2 -> A
scaffold_1431	14118	Y	Y	NA	Y	A	7869	3686	8367	3188	-1.391779	-1.093916	A	B2	0.861577801550212	0.683493623137558	0.236857379840529	0.235790742762182	0	A	A	B2 -> A
scaffold_1432	14104	Y	Y	Y	Y	A	9979	2825	10513	2291	-2.197633	-1.820278	A	A	0.733155978454667	0.919330436712583	0.425451063807401	0.402205966209941	0	A	A	A -> A
scaffold_1433	14087	Y	Y	Y	Y	A	10756	3244	13920	80	-7.425125	-1.728985	A	A	1.02239926430569	1.31201994229373	0.804449876635868	0.218840319979146	0	A	A	A -> A
scaffold_1434	14081	Y	Y	Y	Y	A	825	9	834	0	-9.705632	-6.36807	A	A	23.1202437925793	23.7414266842544	29.9418899700664	22.6056648039231	0	A	A	A -> A
scaffold_1435	14061	Y	Y	Y	Y	A	12331	359	12667	23	-9.043939	-5.098266	A	A	0.759672878779348	0.514091707801201	0.923317837559161	0.793253392854234	0	A	A	A -> A
scaffold_1436	14026	Y	Y	Y	Y	A	13785	75	13860	0	-13.75874	-7.502989	A	A	1.05540979299213	0.750703882718843	0.882057927657939	1.13196533016178	0	A	A	A -> A
scaffold_1437	14014	Y	Y	Y	Y	A	13604	193	13797	0	-13.75217	-6.131936	A	A	1.01326032693354	0.902036971167219	0.872585105468882	0.986317795988854	0	A	A	A -> A
scaffold_1438	14013	Y	Y	Y	Y	A	13792	144	13911	25	-9.063602	-6.57174	A	A	7.4317221252557	10.3277675311622	8.71988012548595	7.2762019583245	0	A	A	A -> A
scaffold_1439	14005	NA	Y	Y	Y	A	13307	287	13499	95	-7.135709	-5.530081	A	A	0.0794953362235608	0.756574337284122	0.151430129606865	0.137693673732058	0	A	A	A -> A
scaffold_1440	13941	Y	Y	Y	Y	A	1027	4	1031	0	-10.01123	-7.683696	A	A	26.4521779929809	27.2350333453837	33.186252658861	25.4820264259763	0	A	A	A -> A
scaffold_1441	13933	Y	Y	Y	Y	A	12181	1529	13688	22	-9.217167	-2.993147	A	B3	0.42005986900137	0.840394775227593	0.242705558663283	0.186104367943433	0	A	A	B3 -> A
scaffold_1442	13861	Y	Y	Y	Y	A	13774	14	13788	0	-13.75123	-9.842874	A	A	3.28763020100219	3.05722166708504	3.0615435334223	2.99397350885482	0	A	A	A -> A
scaffold_1443	13856	Y	Y	Y	Y	A	9091	4545	13068	568	-4.521576	-1	A	A	1.82116622562544	1.17765466762682	1.04629267548482	1.06352824255853	0	A	A	A -> A
scaffold_1444	13829	Y	Y	Y	Y	A	12020	1427	12144	1303	-3.219347	-3.073489	A	A	0.973193138524484	0.967123709871416	1.53949493479324	1.60810700728262	0	A	A	A -> A
scaffold_1445	13827	NA	NA	NA	NA	A	2182	7	2187	2	-9.510435	-8.092096	A	A	0.112858697896139	0.161341064978188	0.180706095257802	0.166364717574415	0	A	A	A -> A
scaffold_1446	13798	Y	Y	Y	Y	A	13749	2	13751	0	-13.74735	-12.16218	A	A	0.32497982470957	0.882335039451354	1.27265139067413	1.34220987634207	0	A	A	A -> A
scaffold_1447	13779	Y	Y	Y	Y	A	13111	16	13127	0	-13.68036	-9.591137	A	A	0.847616500572415	0.816249053816861	1.4877574031631	1.35859821763144	0	A	A	A -> A
scaffold_1448	13773	Y	Y	Y	Y	A	717	1	718	0	-9.489848	-8.48784	A	A	27.3696845147608	29.3649858448095	35.6126155826346	27.2215008390491	0	A	A	A -> A
scaffold_1449	13769	Y	Y	Y	Y	A	11615	194	11785	24	-8.88093	-5.896495	A	A	1.71375767130229	1.19999088950423	1.98764605103259	2.14779321917919	0	A	A	A -> A
scaffold_1450	13763	Y	Y	Y	Y	A	12274	827	12299	802	-3.937115	-3.889948	A	A	1.58972561605015	1.79368119273835	2.22731441457714	1.87533684159077	0	A	A	A -> A
scaffold_1451	13734	Y	Y	Y	Y	A	1004	26	1029	1	-9.008429	-5.218092	A	A	2.01853686917028	3.44773822250351	2.21853074809342	2.0911810228254	0	A	A	A -> A
scaffold_1452	13687	Y	Y	Y	Y	A	921	13	921	13	-6.041268	-6.041268	A	A	26.3786723720511	26.8889624405274	32.2819698980996	25.6387233418596	0	A	A	A -> A
scaffold_1453	13683	Y	Y	Y	Y	A	13497	18	13515	0	-13.72238	-9.472531	A	A	0.371976990785054	0.694222685716003	1.43632499390632	1.18219586503527	0	A	A	A -> A
scaffold_1454	13677	Y	Y	Y	Y	A	7343	6192	9640	3895	-1.307189	-0.2459276	A	B3	1.00709982546028	0.981882713028107	0.413549537669462	0.367150002443833	0	A	A	B3 -> A
scaffold_1455	13669	Y	Y	Y	Y	A	3143	61	3204	0	-11.64611	-5.664189	A	A	0.400561154589644	0.456921408405111	0.504952977836542	0.478326463448411	0	A	A	A -> A
scaffold_1456	13668	Y	Y	Y	Y	A	12725	24	12744	5	-11.05268	-8.991635	A	A	0.56527879436218	0.820034755572183	0.998781264083413	1.04071588002411	0	A	A	A -> A
scaffold_1457	13661	Y	Y	Y	Y	A	13499	73	13572	0	-13.72845	-7.511218	A	A	2.05931629225081	2.05570874326526	2.04409544368125	2.04756675736001	0	A	A	A -> A
scaffold_1458	13660	Y	Y	Y	Y	A	13101	438	13539	0	-13.72494	-4.899422	A	A	1.39623425858154	1.36835478984315	1.55448100262511	1.55114289903713	0	A	A	A -> A
scaffold_1459	13654	Y	Y	NA	NA	B	3013	707	3033	687	-2.140741	-2.089858	A	B1	85.7047247715033	28.9170062910881	0.0554358252245017	0.0355936069339676	1	B	B	B1 -> B
scaffold_1460	13647	Y	Y	Y	NA	A	8338	4732	11879	1191	-3.317079	-0.8171195	A	B2	1.94265900944016	0.605567869801323	0.527835402261763	0.49594649635869	0	A	A	B2 -> A
scaffold_1461	13621	Y	Y	Y	Y	A	11936	364	12278	22	-9.060343	-5.0314	A	A	21.7741240170411	13.4772426599934	13.2858365350724	11.9981410580166	0.5	Bc	Bc	A -> Bc
scaffold_1462	13605	Y	Y	Y	Y	A	13320	38	13353	5	-11.12002	-8.416013	A	A	1.58081376799355	1.89464390076538	1.87580642615776	1.87898141058016	0	A	A	A -> A
scaffold_1463	13585	Y	Y	Y	Y	A	1548	11	1559	0	-10.60733	-7.012159	A	A	28.244707505208	32.978448831482	43.5607377648559	34.3405138565308	0	A	A	A -> A
scaffold_1464	13585	Y	Y	NA	Y	A	11091	2354	11739	1706	-2.781897	-2.235721	A	A	1.20953212093913	1.30326223592889	1.11681802957583	1.10573648967888	0	A	A	A -> A
scaffold_1465	13573	Y	Y	Y	Y	A	10071	51	10122	0	-13.30535	-7.597623	A	A	88.0204417919412	99.9655429419342	91.4111594124115	75.6628097557796	0	A	A	A -> A
scaffold_1466	13543	Y	Y	Y	Y	A	2768	7	2775	0	-11.43879	-8.435149	A	A	14.349606816433	15.5115737218411	16.3807366074952	12.5555857866697	0	A	A	A -> A
scaffold_1467	13505	Y	Y	Y	Y	A	12979	472	13446	5	-11.13003	-4.778306	A	A	2.45840981175984	2.17178324385986	1.88774828456344	2.08162726665472	0	A	A	A -> A
scaffold_1468	13496	Y	Y	NA	NA	B	2752	657	2754	655	-2.070285	-2.064845	A	B1	72.0977291068446	23.2512519662679	0.0487950296617525	0.0299108815718731	1	B	B	B1 -> B
scaffold_1469	13482	Y	Y	Y	Y	A	5433	7942	5645	7730	0.4534259	0.5476694	B	B2	1.51088245781957	1.41301269557278	0.541192397192173	0.489072809918702	0	A	Bc	B2 -> Bc
scaffold_1470	13481	Y	Y	NA	NA	B	8288	1288	9515	61	-7.261943	-2.684946	A	B1	0.410635662406396	0.193044621076066	0.0114122781944471	0.0150035028266997	0	A	Bc	B1 -> Bc
scaffold_1471	13473	Y	Y	Y	Y	A	4770	2884	4971	2683	-0.8894416	-0.7257204	A	B2	0.313745472289473	0.280854293127294	0.188788330998153	0.19104416820085	0	A	A	B2 -> A
scaffold_1472	13446	Y	Y	Y	Y	A	6418	6988	13069	337	-5.273092	0.1227375	B	B2	3.96850496405983	3.50703979639011	1.41313043280031	2.2655012300624	0.5	Bc	Bc	B2 -> Bc
scaffold_1473	13446	Y	Y	Y	Y	A	10096	76	10152	20	-8.917301	-7.034853	A	A	0.374689863558733	0.388386250129631	0.35545528992763	0.449819970999853	0	A	A	A -> A
scaffold_1474	13442	Y	Y	NA	NA	B	4065	689	4084	670	-2.605951	-2.558942	A	B1	100.667843402211	34.1855148932376	0.0665762990058973	0.0408331839880089	1	B	B	B1 -> B
scaffold_1475	13439	Y	Y	Y	Y	A	10001	1827	11804	24	-8.883254	-2.451951	A	A	1.06157780155021	0.401823262197161	0.656505857823495	0.632799491682823	0	A	A	A -> A
scaffold_1476	13434	NA	NA	NA	NA	A	128	8	135	1	-6.087463	-3.841302	A	A	0.0027907587785973	0.00266724301859802	0.00354047167710337	0.00311995959530133	0	A	A	A -> A
scaffold_1477	13390	Y	Y	Y	Y	A	7630	3063	8153	2540	-1.682112	-1.316456	A	B3	0.678644220483081	0.820527110024744	0.227924659323856	0.21930627739129	0	A	A	B3 -> A
scaffold_1478	13361	Y	Y	Y	Y	A	10258	153	10381	30	-8.3876	-6.057816	A	A	0.718531238856671	0.6116748095761	0.758153693997331	0.756410172860425	0	A	A	A -> A
scaffold_1479	13359	Y	Y	Y	Y	A	13001	300	13253	48	-8.07943	-5.432826	A	A	1.57176022371113	2.56832532611214	2.11401055302554	2.04223431466789	0	A	A	A -> A
scaffold_1480	13314	Y	Y	Y	Y	A	12045	853	12498	400	-4.962067	-3.818174	A	A	0.630149390987745	0.991184141534458	0.63186634938616	0.66841102005572	0	A	A	A -> A
scaffold_1481	13300	Y	Y	Y	Y	A	12594	25	12619	0	-13.62342	-8.920124	A	A	0.259227145618677	0.932882783779828	1.47308347201204	1.2597631111618	0	A	A	A -> A
scaffold_1482	13300	Y	Y	Y	Y	A	11528	918	11606	840	-3.786746	-3.649059	A	A	1.20744045943359	1.28218597623324	1.41516107480233	0.987525049283957	0	A	A	A -> A
scaffold_1483	13292	NA	NA	NA	Y	A	1546	50	1592	4	-8.315602	-4.922832	A	A	0.218504964059831	0.375076203481954	0.257763523146338	0.228415256032193	0	A	A	A -> A
scaffold_1484	13285	Y	Y	Y	Y	A	8293	4934	9367	3860	-1.278767	-0.749018	A	B3	2.15535442824166	2.15270257041977	1.84213599689968	1.73015689405171	0	A	A	B3 -> A
scaffold_1485	13274	Y	Y	Y	Y	A	12114	610	12443	281	-5.463611	-4.309478	A	A	1.54951860818647	1.55773679777703	1.46666888786402	1.51754020104596	0	A	A	A -> A
scaffold_1486	13271	Y	Y	Y	Y	A	10507	2608	13021	94	-7.098808	-2.009919	A	A	1.98966649775726	1.15794401309585	2.02283157069632	2.01200410563874	0	A	A	A -> A
scaffold_1487	13267	Y	Y	Y	Y	A	10858	2205	11378	1685	-2.754697	-2.299387	A	A	2.08899930559465	1.91115231295135	1.90327971479826	1.75741377344043	0	A	A	A -> A
scaffold_1488	13254	Y	Y	Y	Y	A	1111	37	1113	35	-4.951609	-4.871014	A	A	0.136340859185857	0.0534466265481787	0.119783328043376	0.11396568859056	0	A	A	A -> A
scaffold_1489	13248	Y	Y	Y	Y	A	12327	121	12448	0	-13.60374	-6.658914	A	A	1.23841187620817	1.16421668635761	1.58997690539278	1.51797683246713	0	A	A	A -> A
scaffold_1490	13234	Y	Y	Y	Y	A	12581	18	12599	0	-13.62114	-9.371146	A	A	1.11919467747687	0.818682719230996	1.83543207257003	1.08414604343505	0	A	A	A -> A
scaffold_1491	13217	Y	Y	Y	Y	A	11510	873	12378	5	-11.01064	-3.719236	A	A	1.16837546684684	1.23099565119207	1.42456901464763	1.32075139705763	0	A	A	A -> A
scaffold_1492	13215	Y	Y	Y	NA	A	727	542	761	508	-0.5821253	-0.4229863	A	B2	38.9778738059043	12.9077068009851	0.0284833489109411	0.0269261473793969	1	B	Bc	B2 -> Bc
scaffold_1493	13183	Y	Y	Y	Y	A	11369	1745	12689	425	-4.896695	-2.703107	A	A	2.47927106206483	2.3233411870976	2.58224363144724	2.45266622134606	0	A	A	A -> A
scaffold_1494	13181	Y	Y	NA	NA	B	8353	1550	9796	107	-6.503237	-2.429268	A	B3	0.233505996283993	0.813247436219261	0.197384364758015	0.183078903207938	0	A	Bc	B3 -> Bc
scaffold_1495	13125	Y	Y	Y	Y	A	9645	3007	11037	1615	-2.77198	-1.681126	A	B2	2.47388942064073	1.94922352407545	1.14262366662399	1.23311067303149	1	B	Bc	B2 -> Bc
scaffold_1496	13111	Y	Y	Y	Y	A	9734	1114	10801	47	-7.814048	-3.126137	A	A	2.7501360659122	3.27393903915284	2.78868346710202	2.42394630085208	0	A	A	A -> A
scaffold_1497	13088	Y	Y	Y	Y	A	10389	30	10417	2	-11.76183	-8.388712	A	A	1.05256273107746	0.219415629540104	1.11299347844766	1.70614705355252	0	A	A	A -> A
scaffold_1498	13084	Y	Y	Y	Y	A	11278	158	11432	4	-11.15899	-6.148469	A	A	0.217361072011711	0.707221618624955	0.651958833029672	0.722445787647241	0	A	A	A -> A
scaffold_1499	13079	Y	Y	Y	Y	A	12392	368	12705	55	-7.825867	-5.069761	A	A	1.27589193551414	0.429128581079051	1.40080629463949	1.13240033236123	0	A	A	A -> A
scaffold_1500	13069	Y	Y	Y	Y	A	10500	1812	11170	1142	-3.288861	-2.534076	A	B2	0.80195465720774	0.667993180696992	0.235868362492394	0.245194610534548	0	A	A	B2 -> A
scaffold_1501	13068	Y	Y	NA	Y	A	7946	210	8114	42	-7.560111	-5.235095	A	A	0.0415273164048571	0.216018577657769	0.0571613448531644	0.0625181250916437	0	A	A	A -> A
scaffold_1502	13042	Y	Y	Y	Y	A	12755	18	12773	0	-13.64092	-9.390961	A	A	0.800160463937842	1.01697265978986	1.51140964782916	1.38223822480002	0	A	A	A -> A
scaffold_1503	13040	NA	NA	NA	NA	A	33	1	34	0	-5.129283	-4.087463	A	A	0.00050015952555224	0.000142472646705635	0.000491001520351136	0.000865116733736295	0	A	A	A -> A
scaffold_1504	13025	Y	Y	Y	Y	A	6102	34	6136	0	-12.58332	-7.44602	A	A	24.4341215772385	21.477569280959	27.0770697029265	21.7474510826178	0	A	A	A -> A
scaffold_1505	13019	Y	Y	Y	Y	A	11389	28	11417	0	-13.47902	-8.617499	A	A	0.776925098061297	0.991163788299217	1.33674813200225	1.16847455970283	0	A	A	A -> A
scaffold_1506	12969	Y	Y	NA	Y	A	850	23	860	13	-5.942515	-5.148053	A	A	0.00222866580335191	0.00250054032993564	0.00199907761857248	0.00250248456312419	0	A	A	A -> A
scaffold_1507	12968	Y	Y	Y	Y	A	12797	39	12836	0	-13.64802	-8.321703	A	A	1.2071814650076	0.90470809099253	1.4411017372686	1.17873213965688	0	A	A	A -> A
scaffold_1508	12965	Y	Y	NA	NA	B	3647	9234	4451	8430	0.9212502	1.340006	B	B1	0.976912899048479	0.86345014475027	0.158277847238906	0.140448687661904	0	A	Bc	B1 -> Bc
scaffold_1509	12955	Y	Y	Y	Y	A	12547	125	12639	33	-8.538246	-6.63789	A	A	0.907775463093295	1.15048212937485	0.962113971974336	0.83144234998941	0	A	A	A -> A
scaffold_1510	12922	Y	Y	Y	Y	A	12608	41	12648	1	-12.62674	-8.229849	A	A	1.64223392076272	0.782101171086387	1.81519228847041	1.61913683833233	0	A	A	A -> A
scaffold_1511	12908	Y	Y	Y	Y	A	10533	87	10620	0	-13.37463	-6.903334	A	A	2.73174746166695	3.56339499717478	2.96436556466052	3.04015379853044	0	A	A	A -> A
scaffold_1512	12908	Y	Y	Y	Y	A	11746	181	11918	9	-10.21905	-6.01221	A	A	1.04341347146369	0.930043992064177	1.12948060807031	1.02213949396373	0	A	A	A -> A
scaffold_1513	12892	Y	Y	Y	Y	A	834	0	834	0	-9.705632	-9.705632	A	A	20.4951081958598	21.0094594083799	25.9575406435277	19.8584613630069	0	A	A	A -> A
scaffold_1514	12816	Y	Y	Y	Y	A	4459	8206	11018	1647	-2.741205	0.8798112	B	B1	1.28237054970629	0.464077024395775	0.0477446371235728	0.0773228628684078	0	A	Bc	B1 -> Bc
scaffold_1515	12811	Y	Y	Y	Y	A	8384	4288	8718	3954	-1.140485	-0.9671695	A	B3	1.18965711390124	1.49649972813893	0.702323313979692	0.74202088662246	0	A	A	B3 -> A
scaffold_1516	12807	Y	Y	Y	Y	A	11032	76	11108	0	-13.43944	-7.162751	A	A	0.133408404181446	0.331455343548073	0.893026550907212	0.789128203457208	0	A	A	A -> A
scaffold_1517	12788	Y	Y	Y	Y	A	12727	4	12730	1	-12.63606	-11.31379	A	A	2.18195015295685	4.56678623384704	4.4198659215134	4.38394076149824	0	A	A	A -> A
scaffold_1518	12782	Y	Y	Y	Y	A	12385	33	12416	2	-12.01507	-8.50896	A	A	1.05812078899461	1.33836962832084	1.26815346603234	1.24086576842243	0	A	A	A -> A
scaffold_1519	12714	Y	Y	Y	Y	A	2564	390	2954	0	-11.52894	-2.713718	A	A	0.347151999699717	0.296762769474412	0.229306477888272	0.145799051792958	0	A	A	A -> A
scaffold_1520	12679	Y	Y	NA	NA	B	157	84	166	75	-1.135777	-0.8943898	A	B1	0.0783420603194264	0.0217130251982744	0.00151859755937173	0.0016780983724075	0	A	Bc	B1 -> Bc
scaffold_1521	12656	Y	Y	Y	Y	A	10616	1907	12429	94	-7.031683	-2.476243	A	A	1.11580053675657	1.25103292668862	0.862167105353143	0.370162433405562	0	A	A	A -> A
scaffold_1522	12654	Y	Y	Y	Y	A	8983	3562	9830	2715	-1.855855	-1.334265	A	A	1.43965523713004	0.883779149951977	1.19331606644653	1.3059499177243	0	A	A	A -> A
scaffold_1523	12654	NA	Y	NA	NA	A	1867	120	1979	8	-7.78136	-3.948416	A	B3	0.148644032805961	1.5394208244611	0.0855727971129111	0.0922628260479969	0	A	A	B3 -> A
scaffold_1524	12654	Y	Y	Y	Y	A	12162	34	12196	0	-13.57424	-8.440928	A	A	3.63441998385977	3.25601850012163	4.06018801851075	3.95855585786669	0	A	A	A -> A
scaffold_1525	12579	Y	Y	Y	Y	A	9872	1387	11244	15	-9.456996	-2.830481	A	B3	0.221102415404538	0.701322088009328	0.0845241581515895	0.097821730559312	0	A	A	B3 -> A
scaffold_1526	12550	Y	Y	Y	Y	A	10647	10	10652	5	-10.79401	-9.918863	A	A	0.704403843627424	0.628298556761783	0.784303032109747	0.738143338926996	0	A	A	A -> A
scaffold_1527	12539	Y	Y	Y	Y	A	12443	3	12446	0	-13.60351	-11.60316	A	A	2.00478295141039	1.28737508201869	2.08966564550041	2.00178562700598	0	A	A	A -> A
scaffold_1528	12531	Y	Y	Y	Y	A	7637	38	7673	2	-11.3208	-7.613577	A	A	0.641012142709682	0.289093476594264	0.442302937416596	0.381057039052444	0	A	A	A -> A
scaffold_1529	12497	Y	Y	Y	Y	A	9364	19	9383	0	-13.19599	-8.871135	A	A	0.36547867049528	0.764220369323994	0.685176839458285	0.807230485996838	0	A	A	A -> A
scaffold_1530	12492	Y	Y	Y	Y	A	2846	4	2850	0	-11.47725	-9.153299	A	A	260.157328791547	151.884156169405	264.510953717846	260.974893693283	0	A	A	A -> A
scaffold_1531	12467	Y	Y	Y	Y	A	2726	241	2758	209	-3.715684	-3.494236	A	A	0.127609181164724	0.109954961198011	0.173881174124921	0.124905912445625	0	A	A	A -> A
scaffold_1532	12445	Y	Y	Y	Y	A	10930	1263	11752	441	-4.732839	-3.112357	A	A	0.972388942064073	1.31929089328411	1.09048631947014	1.08936769905016	0	A	A	A -> A
scaffold_1533	12427	Y	Y	Y	Y	A	10454	1076	11140	390	-4.832566	-3.279103	A	A	1.10708387290505	0.828494917021799	0.860066320276784	0.76612685120318	0	A	A	A -> A
scaffold_1534	12410	Y	Y	Y	Y	A	12220	71	12291	0	-13.58543	-7.40715	A	A	1.1352382561042	1.40175735648304	1.49451218122165	1.31648772381434	0	A	A	A -> A
scaffold_1535	12397	NA	NA	NA	NA	A	1070	17	1083	4	-7.760221	-5.894818	A	A	0.393631176923221	0.867101127472311	0.544199781504321	0.471338731487968	0	A	A	A -> A
scaffold_1536	12376	NA	Y	Y	Y	A	6039	4	6042	1	-11.56105	-10.2384	A	A	0.195109134245444	0.265547691022382	0.598671139456707	0.579258378272699	0	A	A	A -> A
scaffold_1537	12375	Y	Y	Y	Y	A	9900	876	10334	442	-4.544088	-3.496925	A	A	0.964895933036801	0.461437888225848	0.677646980428329	0.412217533684159	0	A	A	A -> A
scaffold_1538	12371	Y	Y	Y	Y	A	12239	16	12255	0	-13.5812	-9.491853	A	A	2.06541955220239	1.90398409733886	1.83636322188183	2.0119307906613	0	A	A	A -> A
scaffold_1539	12359	NA	NA	NA	NA	A	1529	67	1590	6	-7.828363	-4.491853	A	A	0.0599365651333446	0.0953810755618704	0.0682877900196927	0.0595415370077714	0	A	A	A -> A
scaffold_1540	12346	Y	Y	Y	Y	A	11126	28	11146	8	-10.27444	-8.583796	A	A	0.940369348572714	0.297649589010028	1.34567033105778	1.0076426790922	0	A	A	A -> A
scaffold_1541	12332	Y	Y	Y	Y	A	12201	70	12247	24	-8.936402	-7.425083	A	A	1.6654880543513	2.51975669161068	2.83443078018388	1.67449779240457	0	A	A	A -> A
scaffold_1542	12320	Y	Y	NA	NA	B	10404	1027	11131	300	-5.208806	-3.339365	A	B3	0.624928213501492	0.788621959977786	0.541923638742124	0.470786425324623	0	A	Bc	B3 -> Bc
scaffold_1543	12270	Y	Y	Y	Y	A	8839	255	8891	203	-5.445867	-5.109831	A	A	0.284583262954413	0.522672050258922	0.194988978769445	0.254706006940484	0	A	A	A -> A
scaffold_1544	12266	Y	Y	Y	Y	A	12131	31	12152	10	-10.10959	-8.56653	A	A	1.91007638458795	1.50990766415611	2.10488493905444	2.13030352400659	0	A	A	A -> A
scaffold_1545	12263	Y	Y	Y	Y	A	1689	19	1708	0	-10.73894	-6.400879	A	A	28.6999962464576	30.8142379603345	34.108420150001	24.8985499926685	0	A	A	A -> A
scaffold_1546	12256	Y	Y	Y	Y	A	2897	4263	3343	3817	0.1912423	0.5571498	B	B1	0.4787896702513	0.372411868068391	0.0879997474849325	0.0762752733019435	0	A	Bc	B1 -> Bc
scaffold_1547	12247	Y	Y	Y	Y	A	11284	890	12146	28	-8.710331	-3.662837	A	A	1.81477769645103	1.36595407728608	1.3762579721988	1.30529822903599	0	A	A	A -> A
scaffold_1548	12247	Y	Y	NA	NA	B	6125	1882	6658	1349	-2.302346	-1.701912	A	B2	0.31080457181465	0.347578982667766	0.160871387412475	0.176640218967399	0	A	Bc	B2 -> Bc
scaffold_1549	12235	Y	Y	Y	Y	A	8763	103	8866	0	-13.11423	-6.396934	A	A	0.901303417600361	0.492452341930475	0.884130655504564	0.92875739259356	0	A	A	A -> A
scaffold_1550	12217	Y	Y	Y	Y	A	1173	3	1176	0	-10.2009	-8.197217	A	A	32.2776138730927	40.0086326793484	36.2390020043384	30.133959497548	0	A	A	A -> A
scaffold_1551	12209	Y	Y	NA	NA	B	1189	10321	2755	8755	1.667696	3.116689	B	B1	2.21303323761801	0.732225083520955	0.00271629055365682	0.00259697942292966	1	B	B	B1 -> B
scaffold_1552	12201	Y	Y	Y	Y	A	5380	7	5386	1	-11.39527	-9.393659	A	A	47.9801409455173	64.3022261593347	50.8653375723133	45.5039638964467	0	A	A	A -> A
scaffold_1553	12161	NA	NA	Y	Y	A	3752	25	3777	0	-11.88341	-7.173389	A	A	0.0446155434191017	0.0556564063746335	0.0338843656348036	0.132237410189152	0	A	A	A -> A
scaffold_1554	12157	NA	Y	Y	NA	A	535	15	546	4	-6.773469	-5.066089	A	A	0.0135165062027288	0.0169716905881794	0.013523584731957	0.0125450072500367	0	A	A	A -> A
scaffold_1555	12143	Y	Y	Y	Y	A	9182	37	9217	2	-11.58528	-7.916822	A	A	0.707116716401103	0.737171888886843	1.21963024078364	0.796896332621907	0	A	A	A -> A
scaffold_1556	12141	Y	Y	Y	Y	A	9821	903	10262	462	-4.470297	-3.441622	A	A	0.996415367002609	0.744967177985165	0.664667004522475	0.848159794066375	0	A	A	A -> A
scaffold_1557	12129	Y	Y	Y	Y	A	8677	1061	9095	643	-3.8201	-3.030579	A	A	1.04875194715012	0.605092960978973	1.00582713590045	0.954741849818341	0	A	A	A -> A
scaffold_1558	12124	Y	Y	Y	Y	A	11042	836	11789	89	-7.033423	-3.721761	A	B3	0.233441247677495	0.612235977347819	0.106778802061505	0.10292934065397	0	A	A	B3 -> A
scaffold_1559	12108	Y	Y	Y	Y	A	11590	358	11899	49	-7.894818	-5.012877	A	A	2.71280708668806	2.42026717013463	2.27463468610097	2.91970706593461	0	A	A	A -> A
scaffold_1560	12107	Y	Y	NA	NA	B	3231	972	3240	963	-1.749334	-1.731915	A	B1	88.1000347202674	28.8921675904774	0.0549044914364074	0.0314472376545724	1	B	B	B1 -> B
scaffold_1561	12073	Y	Y	Y	Y	A	11257	581	11837	1	-12.53114	-4.273788	A	A	1.99318638214816	0.87037315233815	0.746194299823064	0.936302318382509	0	A	A	A -> A
scaffold_1562	12071	Y	Y	Y	Y	A	9861	2080	11648	293	-5.308246	-2.244603	A	A	2.37418125856277	2.24384048103417	2.29979500686525	2.23984587562521	0	A	A	A -> A
scaffold_1563	12069	Y	Y	Y	Y	A	8829	60	8888	1	-12.11781	-7.17746	A	A	15.6436368072368	16.7145933665899	17.7726908461535	17.1161113735968	0	A	A	A -> A
