gene	seq	b.status.final
g22559	scaffold_6	A
g2256	scaffold_14	A
g22560	scaffold_6	A
g22561	scaffold_6	A
g22562	scaffold_6	A
g22563	scaffold_6	A
g22564	scaffold_6	A
g22565	scaffold_6	A
g22566	scaffold_6	A
g22567	scaffold_6	A
g22568	scaffold_6	A
g22569	scaffold_6	A
g2257	scaffold_14	A
g22570	scaffold_6	A
g22571	scaffold_6	A
g22572	scaffold_6	A
g22573	scaffold_6	A
g22574	scaffold_6	A
g22575	scaffold_6	A
g22576	scaffold_6	A
g22577	scaffold_6	A
g22578	scaffold_6	A
g22579	scaffold_6	A
g2258	scaffold_14	A
g22580	scaffold_6	A
g22581	scaffold_6	A
g22582	scaffold_6	A
g22583	scaffold_6	A
g22584	scaffold_6	A
g22585	scaffold_6	A
g22586	scaffold_6	A
g22587	scaffold_6	A
g22588	scaffold_6	A
g22589	scaffold_6	A
g2259	scaffold_14	A
g22590	scaffold_6	A
g22591	scaffold_6	A
g22592	scaffold_6	A
g22593	scaffold_6	A
g22594	scaffold_6	A
g22595	scaffold_6	A
g22596	scaffold_6	A
g22597	scaffold_6	A
g22598	scaffold_6	A
g22599	scaffold_6	A
g226	scaffold_360	B-A
g2260	scaffold_14	A
g22600	scaffold_6	A
g22601	scaffold_6	A
g22602	scaffold_6	A
g22603	scaffold_6	A
g22604	scaffold_6	A
g22605	scaffold_6	A
g22606	scaffold_6	A
g22607	scaffold_6	A
g22608	scaffold_6	A
g22609	scaffold_6	A
g2261	scaffold_14	A
g22610	scaffold_6	A
g22611	scaffold_6	A
g22612	scaffold_6	A
g22613	scaffold_6	A
g22614	scaffold_6	A
g22615	scaffold_6	A
g22616	scaffold_6	A
g22617	scaffold_6	A
g22618	scaffold_6	A
g22619	scaffold_6	A
g2262	scaffold_14	A
g22620	scaffold_6	A
g22621	scaffold_6	A
g22622	scaffold_6	A
g22623	scaffold_6	A
g22624	scaffold_6	A
g22625	scaffold_6	A
g22626	scaffold_6	A
g22627	scaffold_6	A
g22628	scaffold_6	A
g22629	scaffold_6	A
g2263	scaffold_14	A
g22630	scaffold_6	A
g22631	scaffold_6	A
g22632	scaffold_6	A
g22633	scaffold_6	A
g22634	scaffold_6	A
g22635	scaffold_6	A
g22636	scaffold_6	A
g22637	scaffold_6	A
g22638	scaffold_6	A
g22639	scaffold_6	A
g2264	scaffold_14	A
g22640	scaffold_6	A
g22641	scaffold_6	A
g22642	scaffold_6	A
g22643	scaffold_6	A
g22644	scaffold_6	A
g22645	scaffold_6	A
g22646	scaffold_6	A
g22647	scaffold_6	A
g22648	scaffold_6	A
g22649	scaffold_6	A
g2265	scaffold_14	A
g22650	scaffold_6	A
g22651	scaffold_6	A
g22652	scaffold_6	A
g22653	scaffold_6	A
g22654	scaffold_6	A
g22655	scaffold_6	A
g22656	scaffold_6	A
g22657	scaffold_6	A
g22658	scaffold_6	A
g22659	scaffold_6	A
g2266	scaffold_14	A
g22660	scaffold_6	A
g22661	scaffold_6	A
g22662	scaffold_6	A
g22663	scaffold_6	A
g22664	scaffold_6	A
g22665	scaffold_6	A
g22666	scaffold_6	A
g22667	scaffold_6	A
g22668	scaffold_6	A
g22669	scaffold_6	A
g2267	scaffold_14	A
g22670	scaffold_6	A
g22671	scaffold_6	A
g22672	scaffold_6	A
g22673	scaffold_6	A
g22674	scaffold_6	A
g22675	scaffold_6	A
g22676	scaffold_6	A
g22677	scaffold_6	A
g22678	scaffold_6	A
g22679	scaffold_6	A
g2268	scaffold_14	A
g22680	scaffold_6	A
g22681	scaffold_6	A
g22682	scaffold_6	A
g22683	scaffold_6	A
g22684	scaffold_6	A
g22685	scaffold_6	A
g22686	scaffold_6	A
g22687	scaffold_6	A
g22688	scaffold_6	A
g22689	scaffold_6	A
g2269	scaffold_14	A
g22690	scaffold_6	A
g22691	scaffold_6	A
g22692	scaffold_6	A
g22693	scaffold_6	A
g22694	scaffold_6	A
g22695	scaffold_6	A
g22696	scaffold_6	A
g22697	scaffold_6	A
g22698	scaffold_6	A
g22699	scaffold_6	A
g227	scaffold_360	B-A
g2270	scaffold_14	A
g22700	scaffold_6	A
g22701	scaffold_6	A
g22702	scaffold_6	A
g22703	scaffold_6	A
g22704	scaffold_6	A
g22705	scaffold_6	A
g22706	scaffold_6	A
g22707	scaffold_6	A
g22708	scaffold_6	A
g22709	scaffold_6	A
g2271	scaffold_14	A
g22710	scaffold_6	A
g22711	scaffold_6	A
g22712	scaffold_6	A
g22713	scaffold_6	A
g22714	scaffold_6	A
g22715	scaffold_6	A
g22716	scaffold_6	A
g22717	scaffold_6	A
g22718	scaffold_2017	A
g22719	scaffold_1590	A
g2272	scaffold_14	A
g22720	scaffold_1590	A
g22721	scaffold_1590	A
g22722	scaffold_1590	A
g22723	scaffold_1590	A
g22724	scaffold_1008	A
g22725	scaffold_196	A
g22726	scaffold_196	A
g22727	scaffold_196	A
g22728	scaffold_196	A
g22729	scaffold_196	A
g2273	scaffold_14	A
g22730	scaffold_196	A
g22731	scaffold_196	A
g22732	scaffold_196	A
g22733	scaffold_196	A
g22734	scaffold_196	A
g22735	scaffold_196	A
g22736	scaffold_196	A
g22737	scaffold_196	A
g22738	scaffold_196	A
g22739	scaffold_196	A
g2274	scaffold_14	A
g22740	scaffold_196	A
g22741	scaffold_196	A
g22742	scaffold_196	A
g22743	scaffold_196	A
g22744	scaffold_196	A
g22745	scaffold_196	A
g22746	scaffold_196	A
g22747	scaffold_196	A
g22748	scaffold_196	A
g22749	scaffold_196	A
g2275	scaffold_14	A
g22750	scaffold_196	A
g22751	scaffold_196	A
g22752	scaffold_196	A
g22753	scaffold_196	A
g22754	scaffold_196	A
g22755	scaffold_196	A
g22756	scaffold_196	A
g22757	scaffold_196	A
g22758	scaffold_196	A
g22759	scaffold_196	A
g2276	scaffold_625	A
g22760	scaffold_196	A
g22761	scaffold_196	A
g22762	scaffold_196	A
g22763	scaffold_196	A
g22764	scaffold_196	A
g22765	scaffold_196	A
g22766	scaffold_196	A
g22767	scaffold_196	A
g22768	scaffold_196	A
g22769	scaffold_196	A
g2277	scaffold_625	A
g22770	scaffold_196	A
g22771	scaffold_196	A
g22772	scaffold_196	A
g22773	scaffold_196	A
g22774	scaffold_196	A
g22775	scaffold_196	A
g22776	scaffold_196	A
g22777	scaffold_196	A
g22778	scaffold_196	A
g22779	scaffold_196	A
g2278	scaffold_625	A
g22780	scaffold_196	A
g22781	scaffold_196	A
g22782	scaffold_196	A
g22783	scaffold_196	A
g22784	scaffold_882	A
g22785	scaffold_882	A
g22786	scaffold_882	A
g22787	scaffold_664	A
g22788	scaffold_664	A
g22789	scaffold_664	A
g2279	scaffold_625	A
g22790	scaffold_512	A
g22791	scaffold_512	A
g22792	scaffold_1330	A
g22793	scaffold_1330	A
g22794	scaffold_670	A
g22795	scaffold_670	A
g22796	scaffold_670	A
g22797	scaffold_670	A
g22798	scaffold_670	A
g22799	scaffold_670	A
g228	scaffold_360	B-A
g2280	scaffold_625	A
g22800	scaffold_670	A
g22801	scaffold_2089	A
g22802	scaffold_244	A
g22803	scaffold_244	A
g22804	scaffold_244	A
g22805	scaffold_244	A
g22806	scaffold_244	A
g22807	scaffold_244	A
g22808	scaffold_244	A
g22809	scaffold_244	A
g2281	scaffold_625	A
g22810	scaffold_244	A
g22811	scaffold_244	A
g22812	scaffold_244	A
g22813	scaffold_244	A
g22814	scaffold_244	A
g22815	scaffold_244	A
g22816	scaffold_244	A
g22817	scaffold_244	A
g22818	scaffold_244	A
g22819	scaffold_244	A
g2282	scaffold_625	A
g22820	scaffold_490	A
g22821	scaffold_490	A
g22822	scaffold_490	A
g22823	scaffold_490	A
g22824	scaffold_490	A
g22825	scaffold_490	A
g22826	scaffold_1114	Bc
g22827	scaffold_318	A
g22828	scaffold_318	A
g22829	scaffold_318	A
g2283	scaffold_625	A
g22830	scaffold_318	A
g22831	scaffold_318	A
g22832	scaffold_318	A
g22833	scaffold_318	A
g22834	scaffold_318	A
g22835	scaffold_318	A
g22836	scaffold_318	A
g22837	scaffold_318	A
g22838	scaffold_318	A
g22839	scaffold_318	A
g2284	scaffold_625	A
g22840	scaffold_318	A
g22841	scaffold_318	A
g22842	scaffold_318	A
g22843	scaffold_318	A
g22844	scaffold_318	A
g22845	scaffold_318	A
g22846	scaffold_318	A
g22847	scaffold_318	A
g22848	scaffold_318	A
g22849	scaffold_318	A
g2285	scaffold_625	A
g22850	scaffold_318	A
g22851	scaffold_37	A
g22852	scaffold_37	A
g22853	scaffold_37	A
g22854	scaffold_37	A
g22855	scaffold_37	A
g22856	scaffold_37	A
g22857	scaffold_37	A
g22858	scaffold_37	A
g22859	scaffold_37	A
g2286	scaffold_625	A
g22860	scaffold_37	A
g22861	scaffold_37	A
g22862	scaffold_37	A
g22863	scaffold_37	A
g22864	scaffold_37	A
g22865	scaffold_37	A
g22866	scaffold_37	A
g22867	scaffold_37	A
g22868	scaffold_37	A
g22869	scaffold_37	A
g2287	scaffold_625	A
g22870	scaffold_37	A
g22871	scaffold_37	A
g22872	scaffold_37	A
g22873	scaffold_37	A
g22874	scaffold_37	A
g22875	scaffold_37	A
g22876	scaffold_37	A
g22877	scaffold_37	A
g22878	scaffold_37	A
g22879	scaffold_37	A
g2288	scaffold_625	A
g22880	scaffold_37	A
g22881	scaffold_37	A
g22882	scaffold_37	A
g22883	scaffold_37	A
g22884	scaffold_37	A
g22885	scaffold_37	A
g22886	scaffold_37	A
g22887	scaffold_37	A
g22888	scaffold_37	A
g22889	scaffold_37	A
g2289	scaffold_1471	A
g22890	scaffold_37	A
g22891	scaffold_37	A
g22892	scaffold_37	A
g22893	scaffold_37	A
g22894	scaffold_37	A
g22895	scaffold_37	A
g22896	scaffold_37	A
g22897	scaffold_37	A
g22898	scaffold_37	A
g22899	scaffold_37	A
g229	scaffold_137	A
g2290	scaffold_800	A
g22900	scaffold_37	A
g22901	scaffold_37	A
g22902	scaffold_37	A
g22903	scaffold_37	A
g22904	scaffold_37	A
g22905	scaffold_37	A
g22906	scaffold_37	A
g22907	scaffold_37	A
g22908	scaffold_37	A
g22909	scaffold_37	A
g2291	scaffold_800	A
g22910	scaffold_37	A
g22911	scaffold_37	A
g22912	scaffold_37	A
g22913	scaffold_37	A
g22914	scaffold_37	A
g22915	scaffold_37	A
g22916	scaffold_37	A
g22917	scaffold_37	A
g22918	scaffold_37	A
g22919	scaffold_37	A
g2292	scaffold_800	A
g22920	scaffold_37	A
g22921	scaffold_37	A
g22922	scaffold_37	A
g22923	scaffold_37	A
g22924	scaffold_37	A
g22925	scaffold_37	A
g22926	scaffold_37	A
g22927	scaffold_37	A
g22928	scaffold_37	A
g22929	scaffold_37	A
g2293	scaffold_800	A
g22930	scaffold_37	A
g22931	scaffold_37	A
g22932	scaffold_37	A
g22933	scaffold_37	A
g22934	scaffold_37	A
g22935	scaffold_37	A
g22936	scaffold_37	A
g22937	scaffold_37	A
g22938	scaffold_37	A
g22939	scaffold_37	A
g2294	scaffold_800	A
g22940	scaffold_37	A
g22941	scaffold_37	A
g22942	scaffold_37	A
g22943	scaffold_37	A
g22944	scaffold_37	A
g22945	scaffold_37	A
g22946	scaffold_37	A
g22947	scaffold_37	A
g22948	scaffold_37	A
g22949	scaffold_37	A
g2295	scaffold_944	A
g22950	scaffold_37	A
g22951	scaffold_37	A
g22952	scaffold_1371	A
g22953	scaffold_2064	A
g22954	scaffold_2234	A
g22955	scaffold_2234	A
g22956	scaffold_834	A
g22957	scaffold_834	A
g22958	scaffold_834	A
g22959	scaffold_930	A
g2296	scaffold_944	A
g22960	scaffold_930	A
g22961	scaffold_930	A
g22962	scaffold_930	A
g22963	scaffold_930	A
g22964	scaffold_930	A
g22965	scaffold_930	A
g22966	scaffold_148	A
g22967	scaffold_148	A
g22968	scaffold_148	A
g22969	scaffold_148	A
g2297	scaffold_562	A
g22970	scaffold_148	A
g22971	scaffold_148	A
g22972	scaffold_148	A
g22973	scaffold_148	A
g22974	scaffold_148	A
g22975	scaffold_148	A
g22976	scaffold_148	A
g22977	scaffold_148	A
g22978	scaffold_148	A
g22979	scaffold_148	A
g2298	scaffold_562	A
g22980	scaffold_148	A
g22981	scaffold_148	A
g22982	scaffold_148	A
g22983	scaffold_148	A
g22984	scaffold_148	A
g22985	scaffold_148	A
g22986	scaffold_148	A
g22987	scaffold_148	A
g22988	scaffold_148	A
g22989	scaffold_148	A
g2299	scaffold_562	A
g22990	scaffold_148	A
g22991	scaffold_148	A
g22992	scaffold_148	A
g22993	scaffold_148	A
g22994	scaffold_148	A
g22995	scaffold_148	A
g22996	scaffold_148	A
g22997	scaffold_148	A
g22998	scaffold_1135	A
g22999	scaffold_1200	A
g23	scaffold_93	A
g230	scaffold_137	A
g2300	scaffold_562	A
g23000	scaffold_1382	A
g23001	scaffold_1382	A
g23002	scaffold_529	Bc
g23003	scaffold_529	Bc
g23004	scaffold_529	Bc
g23005	scaffold_529	Bc
g23006	scaffold_529	Bc
g23007	scaffold_529	Bc
g23008	scaffold_529	Bc
g23009	scaffold_529	Bc
g2301	scaffold_562	A
g23010	scaffold_529	Bc
g23011	scaffold_529	Bc
g23012	scaffold_529	Bc
g23013	scaffold_529	Bc
g23014	scaffold_529	Bc
g23015	scaffold_529	Bc
g23016	scaffold_1408	A
g23017	scaffold_802	A
g23018	scaffold_82	A
g23019	scaffold_82	A
g2302	scaffold_562	A
g23020	scaffold_82	A
g23021	scaffold_82	A
g23022	scaffold_82	A
g23023	scaffold_82	A
g23024	scaffold_82	A
g23025	scaffold_82	A
g23026	scaffold_82	A
g23027	scaffold_82	A
g23028	scaffold_82	A
g23029	scaffold_82	A
g2303	scaffold_562	A
g23030	scaffold_82	A
g23031	scaffold_82	A
g23032	scaffold_82	A
g23033	scaffold_82	A
g23034	scaffold_82	A
g23035	scaffold_82	A
g23036	scaffold_82	A
g23037	scaffold_82	A
g23038	scaffold_82	A
g23039	scaffold_82	A
g2304	scaffold_562	A
g23040	scaffold_82	A
g23041	scaffold_82	A
g23042	scaffold_82	A
g23043	scaffold_82	A
g23044	scaffold_82	A
g23045	scaffold_82	A
g23046	scaffold_82	A
g23047	scaffold_82	A
g23048	scaffold_82	A
g23049	scaffold_82	A
g2305	scaffold_562	A
g23050	scaffold_82	A
g23051	scaffold_82	A
g23052	scaffold_82	A
g23053	scaffold_82	A
g23054	scaffold_82	A
g23055	scaffold_82	A
g23056	scaffold_82	A
g23057	scaffold_82	A
g23058	scaffold_82	A
g23059	scaffold_82	A
g2306	scaffold_843	A
g23060	scaffold_82	A
g23061	scaffold_82	A
g23062	scaffold_82	A
g23063	scaffold_82	A
g23064	scaffold_82	A
g23065	scaffold_82	A
g23066	scaffold_82	A
g23067	scaffold_82	A
g23068	scaffold_82	A
g23069	scaffold_82	A
g2307	scaffold_843	A
g23070	scaffold_82	A
g23071	scaffold_82	A
g23072	scaffold_82	A
g23073	scaffold_82	A
g23074	scaffold_82	A
g23075	scaffold_82	A
g23076	scaffold_895	A
g23077	scaffold_895	A
g23078	scaffold_895	A
g23079	scaffold_895	A
g2308	scaffold_843	A
g23080	scaffold_895	A
g23081	scaffold_441	A
g23082	scaffold_441	A
g23083	scaffold_441	A
g23084	scaffold_441	A
g23085	scaffold_441	A
g23086	scaffold_441	A
g23087	scaffold_441	A
g23088	scaffold_441	A
g23089	scaffold_441	A
g2309	scaffold_446	A
g23090	scaffold_441	A
g23091	scaffold_441	A
g23092	scaffold_441	A
g23093	scaffold_222	A
g23094	scaffold_222	A
g23095	scaffold_222	A
g23096	scaffold_222	A
g23097	scaffold_222	A
g23098	scaffold_222	A
g23099	scaffold_222	A
g231	scaffold_137	A
g2310	scaffold_446	A
g23100	scaffold_222	A
g23101	scaffold_222	A
g23102	scaffold_222	A
g23103	scaffold_222	A
g23104	scaffold_222	A
g23105	scaffold_222	A
g23106	scaffold_222	A
g23107	scaffold_222	A
g23108	scaffold_222	A
g23109	scaffold_222	A
g2311	scaffold_446	A
g23110	scaffold_222	A
g23111	scaffold_222	A
g23112	scaffold_222	A
g23113	scaffold_222	A
g23114	scaffold_222	A
g23115	scaffold_222	A
g23116	scaffold_222	A
g23117	scaffold_222	A
g23118	scaffold_222	A
g23119	scaffold_222	A
g2312	scaffold_446	A
g23120	scaffold_222	A
g23121	scaffold_222	A
g23122	scaffold_222	A
g23123	scaffold_222	A
g23124	scaffold_222	A
g23125	scaffold_924	A
g23126	scaffold_924	A
g23127	scaffold_924	A
g23128	scaffold_924	A
g23129	scaffold_564	A
g2313	scaffold_446	A
g23130	scaffold_564	A
g23131	scaffold_564	A
g23132	scaffold_564	A
g23133	scaffold_564	A
g23134	scaffold_564	A
g23135	scaffold_932	B
g23136	scaffold_783	A
g23137	scaffold_64	A
g23138	scaffold_64	A
g23139	scaffold_64	A
g2314	scaffold_446	A
g23140	scaffold_64	A
g23141	scaffold_64	A
g23142	scaffold_64	A
g23143	scaffold_64	A
g23144	scaffold_64	A
g23145	scaffold_64	A
g23146	scaffold_64	A
g23147	scaffold_64	A
g23148	scaffold_64	A
g23149	scaffold_64	A
g2315	scaffold_446	A
g23150	scaffold_64	A
g23151	scaffold_64	A
g23152	scaffold_64	A
g23153	scaffold_64	A
g23154	scaffold_64	A
g23155	scaffold_64	A
g23156	scaffold_64	A
g23157	scaffold_64	A
g23158	scaffold_64	A
g23159	scaffold_64	A
g2316	scaffold_446	A
g23160	scaffold_64	A
g23161	scaffold_64	A
g23162	scaffold_64	A
g23163	scaffold_64	A
g23164	scaffold_64	A
g23165	scaffold_64	A
g23166	scaffold_64	A
g23167	scaffold_64	A
g23168	scaffold_64	A
g23169	scaffold_64	A
g2317	scaffold_446	A
g23170	scaffold_64	A
g23171	scaffold_64	A
g23172	scaffold_64	A
g23173	scaffold_64	A
g23174	scaffold_64	A
g23175	scaffold_64	A
g23176	scaffold_64	A
g23177	scaffold_64	A
g23178	scaffold_64	A
g23179	scaffold_64	A
g2318	scaffold_446	A
g23180	scaffold_64	A
g23181	scaffold_508	A
g23182	scaffold_508	A
g23183	scaffold_508	A
g23184	scaffold_508	A
g23185	scaffold_508	A
g23186	scaffold_508	A
g23187	scaffold_508	A
g23188	scaffold_508	A
g23189	scaffold_508	A
g2319	scaffold_446	A
g23190	scaffold_508	A
g23191	scaffold_508	A
g23192	scaffold_508	A
g23193	scaffold_508	A
g23194	scaffold_508	A
g23195	scaffold_508	A
g23196	scaffold_696	A
g23197	scaffold_696	A
g23198	scaffold_67	A
g23199	scaffold_67	A
g232	scaffold_137	A
g2320	scaffold_446	A
g23200	scaffold_67	A
g23201	scaffold_67	A
g23202	scaffold_67	A
g23203	scaffold_67	A
g23204	scaffold_67	A
g23205	scaffold_67	A
g23206	scaffold_67	A
g23207	scaffold_67	A
g23208	scaffold_67	A
g23209	scaffold_67	A
g2321	scaffold_446	A
g23210	scaffold_67	A
g23211	scaffold_67	A
g23212	scaffold_67	A
g23213	scaffold_67	A
g23214	scaffold_67	A
g23215	scaffold_67	A
g23216	scaffold_67	A
g23217	scaffold_67	A
g23218	scaffold_67	A
g23219	scaffold_67	A
g2322	scaffold_446	A
g23220	scaffold_67	A
g23221	scaffold_67	A
g23222	scaffold_67	A
g23223	scaffold_67	A
g23224	scaffold_67	A
g23225	scaffold_67	A
g23226	scaffold_67	A
g23227	scaffold_67	A
g23228	scaffold_67	A
g23229	scaffold_67	A
g2323	scaffold_446	A
g23230	scaffold_67	A
g23231	scaffold_67	A
g23232	scaffold_67	A
g23233	scaffold_67	A
g23234	scaffold_67	A
g23235	scaffold_67	A
g23236	scaffold_67	A
g23237	scaffold_67	A
g23238	scaffold_67	A
g23239	scaffold_67	A
g2324	scaffold_446	A
g23240	scaffold_67	A
g23241	scaffold_67	A
g23242	scaffold_67	A
g23243	scaffold_67	A
g23244	scaffold_67	A
g23245	scaffold_67	A
g23246	scaffold_67	A
g23247	scaffold_67	A
g23248	scaffold_67	A
g23249	scaffold_67	A
g2325	scaffold_446	A
g23250	scaffold_67	A
g23251	scaffold_67	A
g23252	scaffold_67	A
g23253	scaffold_67	A
g23254	scaffold_67	A
g23255	scaffold_67	A
g23256	scaffold_67	A
g23257	scaffold_67	A
g23258	scaffold_67	A
g23259	scaffold_67	A
g2326	scaffold_446	A
g23260	scaffold_67	A
g23261	scaffold_67	A
g23262	scaffold_67	A
g23263	scaffold_67	A
g23264	scaffold_67	A
g23265	scaffold_67	A
g23266	scaffold_67	A
g23267	scaffold_1952	A
g23268	scaffold_727	A
g23269	scaffold_727	A
g2327	scaffold_446	A
g23270	scaffold_727	A
g23271	scaffold_727	A
g23272	scaffold_727	A
g23273	scaffold_2108	A
g23274	scaffold_2108	A
g23275	scaffold_399	A
g23276	scaffold_399	A
g23277	scaffold_399	A
g23278	scaffold_399	A
g23279	scaffold_399	A
g2328	scaffold_446	A
g23280	scaffold_399	A
g23281	scaffold_399	A
g23282	scaffold_399	A
g23283	scaffold_399	A
g23284	scaffold_399	A
g23285	scaffold_399	A
g23286	scaffold_399	A
g23287	scaffold_399	A
g23288	scaffold_267	A
g23289	scaffold_267	A
g2329	scaffold_446	A
g23290	scaffold_267	A
g23291	scaffold_267	A
g23292	scaffold_267	A
g23293	scaffold_267	A
g23294	scaffold_267	A
g23295	scaffold_267	A
g23296	scaffold_267	A
g23297	scaffold_267	A
g23298	scaffold_374	A
g23299	scaffold_374	A
g233	scaffold_137	A
g2330	scaffold_446	A
g23300	scaffold_374	A
g23301	scaffold_374	A
g23302	scaffold_374	A
g23303	scaffold_374	A
g23304	scaffold_374	A
g23305	scaffold_374	A
g23306	scaffold_374	A
g23307	scaffold_374	A
g23308	scaffold_1748	A
g23309	scaffold_2077	A
g2331	scaffold_446	A
g23310	scaffold_819	A
g23311	scaffold_819	A
g23312	scaffold_819	A
g23313	scaffold_185	A
g23314	scaffold_185	A
g23315	scaffold_185	A
g23316	scaffold_185	A
g23317	scaffold_185	A
g23318	scaffold_185	A
g23319	scaffold_185	A
g2332	scaffold_446	A
g23320	scaffold_185	A
g23321	scaffold_185	A
g23322	scaffold_185	A
g23323	scaffold_185	A
g23324	scaffold_185	A
g23325	scaffold_185	A
g23326	scaffold_185	A
g23327	scaffold_185	A
g23328	scaffold_185	A
g23329	scaffold_185	A
g2333	scaffold_446	A
g23330	scaffold_185	A
g23331	scaffold_185	A
g23332	scaffold_185	A
g23333	scaffold_185	A
g23334	scaffold_185	A
g23335	scaffold_185	A
g23336	scaffold_185	A
g23337	scaffold_185	A
g23338	scaffold_185	A
g23339	scaffold_185	A
g2334	scaffold_446	A
g23340	scaffold_185	A
g23341	scaffold_185	A
g23342	scaffold_185	A
g23343	scaffold_185	A
g23344	scaffold_185	A
g23345	scaffold_185	A
g23346	scaffold_185	A
g23347	scaffold_185	A
g23348	scaffold_185	A
g23349	scaffold_185	A
g2335	scaffold_474	A
g23350	scaffold_185	A
g23351	scaffold_185	A
g23352	scaffold_185	A
g23353	scaffold_185	A
g23354	scaffold_185	A
g23355	scaffold_185	A
g23356	scaffold_185	A
g23357	scaffold_185	A
g23358	scaffold_185	A
g23359	scaffold_185	A
g2336	scaffold_474	A
g23360	scaffold_470	A
g23361	scaffold_470	A
g23362	scaffold_470	A
g23363	scaffold_470	A
g23364	scaffold_470	A
g23365	scaffold_470	A
g23366	scaffold_470	A
g23367	scaffold_470	A
g23368	scaffold_470	A
g23369	scaffold_470	A
g2337	scaffold_474	A
g23370	scaffold_470	A
g23371	scaffold_470	A
g23372	scaffold_470	A
g23373	scaffold_470	A
g23374	scaffold_470	A
g23375	scaffold_470	A
g23376	scaffold_470	A
g23377	scaffold_470	A
g23378	scaffold_470	A
g23379	scaffold_470	A
g2338	scaffold_474	A
g23380	scaffold_1806	A
g23381	scaffold_549	A
g23382	scaffold_549	A
g23383	scaffold_549	A
g23384	scaffold_549	A
g23385	scaffold_549	A
g23386	scaffold_549	A
g23387	scaffold_549	A
g23388	scaffold_549	A
g23389	scaffold_549	A
g2339	scaffold_474	A
g23390	scaffold_549	A
g23391	scaffold_1768	Bc
g23392	scaffold_364	A
g23393	scaffold_364	A
g23394	scaffold_364	A
g23395	scaffold_364	A
g23396	scaffold_364	A
g23397	scaffold_364	A
g23398	scaffold_364	A
g23399	scaffold_364	A
g234	scaffold_137	A
g2340	scaffold_474	A
g23400	scaffold_364	A
g23401	scaffold_364	A
g23402	scaffold_364	A
g23403	scaffold_364	A
g23404	scaffold_364	A
g23405	scaffold_364	A
g23406	scaffold_364	A
g23407	scaffold_364	A
g23408	scaffold_364	A
g23409	scaffold_364	A
g2341	scaffold_474	A
g23410	scaffold_364	A
g23411	scaffold_364	A
g23412	scaffold_364	A
g23413	scaffold_364	A
g23414	scaffold_364	A
g23415	scaffold_364	A
g23416	scaffold_364	A
g23417	scaffold_364	A
g23418	scaffold_364	A
g23419	scaffold_364	A
g2342	scaffold_474	A
g23420	scaffold_364	A
g23421	scaffold_364	A
g23422	scaffold_48	A
g23423	scaffold_48	A
g23424	scaffold_48	A
g23425	scaffold_48	A
g23426	scaffold_48	A
g23427	scaffold_48	A
g23428	scaffold_48	A
g23429	scaffold_48	A
g2343	scaffold_474	A
g23430	scaffold_48	A
g23431	scaffold_48	A
g23432	scaffold_48	A
g23433	scaffold_48	A
g23434	scaffold_48	A
g23435	scaffold_48	A
g23436	scaffold_48	A
g23437	scaffold_48	A
g23438	scaffold_48	A
g23439	scaffold_48	A
g2344	scaffold_474	A
g23440	scaffold_48	A
g23441	scaffold_48	A
g23442	scaffold_48	A
g23443	scaffold_48	A
g23444	scaffold_48	A
g23445	scaffold_48	A
g23446	scaffold_48	A
g23447	scaffold_48	A
g23448	scaffold_48	A
g23449	scaffold_48	A
g2345	scaffold_474	A
g23450	scaffold_48	A
g23451	scaffold_48	A
g23452	scaffold_48	A
g23453	scaffold_48	A
g23454	scaffold_48	A
g23455	scaffold_48	A
g23456	scaffold_48	A
g23457	scaffold_48	A
g23458	scaffold_48	A
g23459	scaffold_48	A
g2346	scaffold_474	A
g23460	scaffold_48	A
g23461	scaffold_48	A
g23462	scaffold_48	A
g23463	scaffold_48	A
g23464	scaffold_48	A
g23465	scaffold_48	A
g23466	scaffold_48	A
g23467	scaffold_48	A
g23468	scaffold_48	A
g23469	scaffold_48	A
g2347	scaffold_474	A
g23470	scaffold_48	A
g23471	scaffold_48	A
g23472	scaffold_48	A
g23473	scaffold_48	A
g23474	scaffold_48	A
g23475	scaffold_48	A
g23476	scaffold_48	A
g23477	scaffold_48	A
g23478	scaffold_48	A
g23479	scaffold_48	A
g2348	scaffold_474	A
g23480	scaffold_48	A
g23481	scaffold_48	A
g23482	scaffold_48	A
g23483	scaffold_48	A
g23484	scaffold_48	A
g23485	scaffold_48	A
g23486	scaffold_48	A
g23487	scaffold_48	A
g23488	scaffold_48	A
g23489	scaffold_48	A
g2349	scaffold_474	A
g23490	scaffold_1894	A
g23491	scaffold_1914	Bc
g23492	scaffold_1755	A
g23493	scaffold_1149	A
g23494	scaffold_1149	A
g23495	scaffold_1149	A
g23496	scaffold_515	A
g23497	scaffold_515	A
