seq,length,PV04.mapped,PV13.mapped,PV21.mapped,PV23.mapped,cov.13v21,cov.13v23,cov.04v21,cov.04v23,cov.04v13,cov.21v23,b.status,PV04.asn,PV13.asn,PV21.asn,PV23.asn,b.status.asn,b.status.cov.asn,A.lo,B.lo,A.st,B.st,AB.ratio.st,AB.ratio.lo,b.status.kmer,b.status.final
scaffold_1189,18579,128845,133691,83904,67535,-0.38449908,0.051611861,-0.284219211,0.10816975,0.020735193,0.402367389,A,Y,Y,Y,Y,A,A,1680,12,1692,0,-10.72536626,-7.014664291,A,A
scaffold_1190,18548,7321,5752,2800,3141,-0.018211042,-0.060941349,0.48325752,0.396805233,0.421923885,-0.076473859,A,Y,Y,Y,Y,A,A,16290,1822,17435,677,-4.684640025,-3.159688698,A,A
scaffold_1191,18546,109,844,243,276,0.735486665,0.675492727,-2.052415894,-2.156131813,-2.867447236,-0.09373749,A,Y,Y,Y,Y,A,A,5589,181,5650,120,-5.545427237,-4.940837928,A,A
scaffold_1192,18522,3854,3807,2027,2262,-0.147607702,-0.182775744,0.023634938,-0.055255085,0.091697963,-0.068911594,A,Y,Y,Y,Y,A,A,17662,675,17845,492,-5.177869288,-4.707563344,A,A
scaffold_1193,18500,1242,1638,213,457,1.880549624,0.905823713,1.635105325,0.616657433,-0.324988977,-1.008469464,B.loose,Y,Y,Y,Y,A,B.loose,8905,889,9608,186,-5.683276124,-3.322900371,A,B4
scaffold_1194,18500,924,1705,693,640,0.24102655,0.478648746,-0.488520567,-0.294620352,-0.809091794,0.203878644,A,NA,Y,NA,NA,A,A,2033,36,2066,3,-9.013322673,-5.780650598,A,A
scaffold_1195,18494,2236,5272,3762,3715,-0.569842821,-0.428699143,-1.653356303,-1.555934606,-1.163058159,0.107400126,A,Y,Y,Y,Y,A,A,17911,47,17957,1,-13.13233906,-8.543676312,A,A
scaffold_1196,18489,609,381,280,203,-0.613581021,-0.028569152,0.215200842,0.75649073,0.749237186,0.551268316,A,Y,Y,Y,Y,A,A,5253,1073,6293,33,-7.532298622,-2.290422207,A,A
scaffold_1197,18474,349,3620,174,192,3.314377821,3.296142786,0.09696173,0.035004714,-3.296960768,-0.051978587,A,Y,Y,Y,Y,A,A,17787,232,17961,58,-8.250017328,-6.254430545,A,A
scaffold_1198,18472,87,1497,312,586,1.202219533,0.418032577,-2.733625498,-3.561534435,-4.015389708,-0.817930508,A,Y,Y,Y,Y,A,A,11468,553,11751,270,-5.438469639,-4.37170982,A,A
scaffold_1199,18414,6916,10849,4786,4561,0.123917803,0.316384053,-0.37201362,-0.223269351,-0.5754761,0.158722698,A,Y,Y,Y,Y,A,A,3464,43,3499,8,-8.603214205,-6.299208018,A,A
scaffold_1200,18404,5972,4851,3268,5178,-0.486853355,-1.027666646,-0.033431925,-0.617967197,0.373876753,-0.574556843,A,Y,Y,Y,Y,A,A,18135,179,18287,27,-9.351254766,-6.654715579,A,A
scaffold_1201,18392,1000,3294,901,650,0.812495598,1.405976378,-0.752795635,-0.203036835,-1.64483591,0.559737228,A,Y,Y,Y,Y,A,A,17664,352,17988,28,-9.276846375,-5.645081756,A,A
scaffold_1202,18321,1322,4071,255,294,2.934938318,2.853378064,1.466559076,1.341276842,-1.547923918,-0.115303806,B.loose,Y,Y,NA,Y,A,B.loose,12619,3686,12760,3545,-1.847476947,-1.775192589,A,B4
scaffold_1203,18310,18101,13368,11483,11449,-0.837317208,-0.710028681,-0.246514403,-0.162947856,0.511258128,0.093544975,A,Y,Y,Y,Y,A,A,16513,22,16535,0,-14.01332267,-9.487840034,A,A
scaffold_1204,18289,4929,7164,1889,2898,0.865996942,0.371838733,0.480163142,-0.057717047,-0.465378476,-0.527901761,A,Y,Y,Y,Y,A,A,16979,1277,18250,6,-11.34833297,-3.731876717,A,A
scaffold_1205,18223,526,727,418,594,-0.259595322,-0.642523856,-0.572185552,-0.998836067,-0.392134907,-0.416672086,A,Y,Y,Y,Y,A,A,5572,107,5678,1,-11.4714212,-5.689350936,A,A
scaffold_1206,18214,3331,6436,1767,1813,0.807686666,0.893641375,0.011231856,0.053464585,-0.875999487,0.052211157,A,Y,Y,Y,Y,A,A,15225,2817,15826,2216,-2.835707144,-2.433793467,A,A
scaffold_1207,18196,3012,3834,3338,2836,-0.856773044,-0.498712211,-1.051253691,-0.736914838,-0.274025323,0.324317281,A,Y,Y,Y,Y,A,A,12355,165,12412,108,-6.831379886,-6.217884724,A,A
scaffold_1208,18191,6226,5335,3369,3543,-0.393573453,-0.343192576,-0.017249582,-0.010590685,0.296779194,0.016637326,A,Y,Y,Y,Y,A,A,17550,506,18055,1,-13.1401907,-5.113423676,A,A
scaffold_1209,18185,2852,2234,349,438,1.618264476,1.414409348,2.12401465,1.876437542,0.426205497,-0.23759868,B.loose,Y,Y,NA,Y,A,B.loose,12282,3031,12784,2529,-2.337242871,-2.018321309,A,B3
scaffold_1210,18174,10814,9736,5461,5630,-0.222535501,-0.143486447,0.082494176,0.117821249,0.225485,0.045305501,A,Y,Y,Y,Y,A,A,17653,458,18078,33,-9.054564419,-5.265357139,A,A
scaffold_1211,18165,6103,6735,3926,3836,-0.278118988,-0.121659265,-0.266710906,-0.153973163,-0.068136595,0.122716171,A,Y,Y,Y,Y,A,A,17258,483,17741,0,-14.11488103,-5.156198018,A,A
scaffold_1212,18164,230455,78786,90,53,8.701291813,9.577209841,10.40329889,11.23549494,1.622462404,0.842174476,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,4504,1320,4604,1220,-1.915137956,-1.769896639,A,B1
scaffold_1213,18164,5691,4321,2555,3333,-0.298772292,-0.55912767,0.252009555,-0.052067803,0.471237171,-0.29409893,A,Y,Y,Y,Y,A,A,15051,132,15182,1,-12.89016926,-6.822385139,A,A
scaffold_1214,18082,4610,3832,4584,5320,-1.315031264,-1.406796044,-0.894880338,-1.030367098,0.340606249,-0.125508332,A,Y,Y,Y,Y,A,A,17796,110,17807,99,-7.476381688,-7.324930583,A,A
scaffold_1215,18052,5281,5647,4326,4119,-0.672210561,-0.478476887,-0.615321089,-0.465309396,-0.022655206,0.159990121,A,Y,Y,Y,Y,A,A,17627,265,17850,42,-8.69745252,-6.050298746,A,A
scaffold_1216,18043,9001,3741,2110,1099,-0.230700548,0.832733397,1.189280716,2.208992681,1.340436588,1.029690393,A,Y,Y,Y,Y,A,A,16168,1690,17681,177,-6.634260415,-3.257281891,A,A
scaffold_1217,18034,9228,9182,3990,5515,0.145631738,-0.19822955,0.306385785,-0.081197483,0.08120937,-0.37760484,A,Y,Y,Y,Y,A,A,17852,156,17959,49,-8.48864354,-6.829258154,A,A
scaffold_1218,18032,83268,62032,86764,47777,-1.540660825,-0.556883204,-0.962371965,-0.022316325,0.498744183,0.950034068,A,Y,Y,Y,Y,A,A,2246,73,2295,24,-6.521050737,-4.924331044,A,A
scaffold_1219,18025,1207,352,112,117,0.586761882,0.647308686,2.515187507,2.53201233,1.848880947,0.026803251,B.loose,Y,Y,NA,Y,A,B.loose,4685,2289,6795,179,-5.238617041,-1.033009356,A,B3
scaffold_1220,18011,3970,1055,2103,2570,-2.051108398,-2.217292414,0.013329386,-0.19657661,1.984893108,-0.199927567,A,Y,Y,Y,Y,A,A,14260,257,14501,16,-9.736501417,-5.788560273,A,A
scaffold_1221,17992,397,1215,1398,1264,-1.258836262,-0.990566794,-2.716593897,-2.492046409,-1.537302311,0.234525916,A,Y,Y,Y,Y,A,A,11215,63,11277,1,-12.46122363,-7.453270634,A,A
scaffold_1222,17986,872,3070,673,905,1.131304487,0.827552919,-0.529805208,-0.877278757,-1.740654372,-0.337495121,A,Y,Y,Y,Y,A,A,17132,82,17200,14,-10.16331422,-7.689450739,A,A
scaffold_1223,17982,204306,311094,165533,170355,-0.146355892,-0.064770191,-0.599427206,-0.561563486,-0.532615991,0.047842149,A,Y,Y,Y,Y,A,A,3993,69,4062,0,-11.98832965,-5.8343356,A,A
scaffold_1224,17935,7073,5333,3449,3668,-0.427962065,-0.393741718,0.132891587,0.123389954,0.481308976,0.000476795,A,Y,Y,Y,Y,A,A,17001,837,17313,525,-5.040732455,-4.342610411,A,A
scaffold_1225,17928,5140,4909,301,470,2.966519042,2.448351421,3.186390287,2.624500687,0.140326569,-0.551911172,B.strict,Y,Y,Y,Y,A,B.strict,10243,7629,10517,7355,-0.515867017,-0.425024196,A,B3
scaffold_1226,17908,51209,15018,102,95,6.131417082,6.355965999,8.054599141,8.235426078,1.843637382,0.190805365,B.strict,Y,Y,Y,Y,A,B.strict,1599,15752,13232,4119,-1.683423924,3.299482791,B,B1
scaffold_1227,17900,4770,5392,2450,2382,0.081134021,0.244736444,0.057882932,0.177763374,-0.102795766,0.129858871,A,Y,Y,Y,Y,A,A,17353,402,17627,128,-7.094353926,-5.428344585,A,A
scaffold_1228,17883,76838,62411,51221,42247,-0.77152367,-0.370632241,-0.317963112,0.039206337,0.374015881,0.367147877,A,Y,Y,Y,Y,A,A,1821,26,1836,11,-7.25817341,-6.076419742,A,A
scaffold_1229,17819,5658,6793,3581,3368,-0.133087647,0.078368151,-0.24325647,-0.075522651,-0.189713499,0.177712247,A,Y,Y,Y,Y,A,A,5969,123,6056,36,-7.35493433,-5.589318906,A,A
scaffold_1230,17814,103763,45841,85,79,8.001534084,8.228881634,9.33364345,9.517269019,1.252564689,0.193603998,B.strict,Y,Y,Y,Y,A,B.strict,1863,13979,1910,13932,2.866106244,2.906890596,B,B1
scaffold_1231,17812,962,2835,2711,2406,-0.992083174,-0.696951247,-2.396787745,-2.145377799,-1.484249248,0.261388375,A,Y,Y,Y,Y,A,A,16033,227,16202,58,-8.101330284,-6.135956745,A,A
scaffold_1232,17750,3008,2025,1743,2615,-0.840349394,-1.302301005,-0.116154204,-0.621827794,0.644650514,-0.495695163,A,Y,Y,Y,Y,A,A,13443,2,13445,0,-13.71488943,-12.12971233,A,A
scaffold_1233,17745,4464,1894,2440,2086,-1.421857975,-1.07280539,-0.03185039,0.273480215,1.310462908,0.315309033,A,Y,Y,Y,Y,A,A,15968,39,16007,0,-13.96650545,-8.641058257,A,A
scaffold_1234,17726,514,754,160,252,1.172832428,0.643766621,0.774473474,0.201685687,-0.477903631,-0.562809358,A,Y,Y,Y,Y,A,A,8431,496,8814,113,-6.27285484,-4.08455711,A,A
scaffold_1235,17723,73030,25893,302,277,5.360572712,5.607816513,7.010009111,7.213530932,1.569891723,0.213500249,B.strict,Y,Y,Y,Y,A,B.strict,11237,4922,12021,4138,-1.538322771,-1.190775661,A,B3
scaffold_1236,17721,7826,6470,2064,3192,0.591263367,0.085503486,1.019279393,0.469797532,0.348471349,-0.539503433,A,Y,Y,Y,Y,A,A,15030,2553,17558,25,-9.399483346,-2.557110564,A,A
scaffold_1237,17712,1274,2242,500,531,1.105963584,1.142358831,0.444576468,0.437249736,-0.740931792,0.002651696,A,Y,Y,NA,Y,A,A,14533,133,14629,37,-8.588714636,-6.761055001,A,A
scaffold_1238,17686,1141,2296,1043,1040,0.081045616,0.20820815,-0.773597331,-0.690156778,-0.934187625,0.093418981,A,Y,Y,Y,Y,A,A,12703,724,12942,485,-4.735071928,-4.131158012,A,A
scaffold_1239,17640,28,81,94,85,-1.268887132,-1.002285388,-2.614912883,-2.39203312,-1.425570428,0.232858192,A,NA,NA,NA,NA,A,A,883,25,906,2,-8.23999624,-5.087462841,A,A
scaffold_1240,17627,6286,5245,3092,3352,-0.294372554,-0.287807314,0.12032666,0.08316992,0.335154537,-0.027178312,A,Y,Y,Y,Y,A,A,17418,37,17455,0,-14.09143539,-8.840446669,A,A
scaffold_1241,17620,1384,3766,591,579,1.613163424,1.76571859,0.323178625,0.432011811,-1.369529476,0.118811614,A,Y,Y,Y,Y,A,A,15887,1516,17248,155,-6.788822886,-3.388644537,A,A
scaffold_1242,17586,893,769,239,310,0.625240512,0.374371227,0.994202155,0.699610891,0.289416967,-0.284612836,A,Y,Y,Y,Y,A,A,11314,1383,12693,4,-11.30993103,-3.031320737,A,A
scaffold_1243,17584,3021,3565,4172,4276,-1.283361746,-1.195865143,-1.36861953,-1.324844907,-0.164802461,0.053753051,A,Y,Y,Y,Y,A,A,16942,88,17021,9,-10.73318484,-7.572668296,A,A
scaffold_1244,17582,3515,5242,2203,1860,0.193684794,0.560741852,-0.229227424,0.094107655,-0.502456894,0.333313507,A,Y,Y,Y,Y,A,A,16397,1005,16653,749,-4.472834323,-4.026817655,A,A
scaffold_1245,17546,230949,80915,76,66,8.980767314,9.304475554,10.64739621,10.92738247,1.587084219,0.289964688,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,3410,1367,3445,1332,-1.370245921,-1.318126525,A,B1
scaffold_1246,17538,275,2411,2027,1810,-0.806411273,-0.520129277,-3.78035575,-3.537795734,-3.053489154,0.252538444,A,Y,Y,Y,Y,A,A,11421,17,11437,1,-12.48154719,-9.309602668,A,A
scaffold_1247,17522,1204,2338,1142,1118,-0.02351707,0.130109187,-0.826830527,-0.71692625,-0.882858134,0.119882705,A,Y,Y,Y,Y,A,A,13453,1219,13909,763,-4.186405971,-3.46308211,A,A
scaffold_1248,17512,80961,85218,51370,38402,-0.326362564,0.216383467,-0.246747499,0.252276552,7.04E-05,0.509002479,A,Y,Y,Y,Y,A,A,6570,390,6906,54,-6.972483795,-4.070872429,A,A
scaffold_1249,17498,1095,1052,621,614,-0.297064577,-0.157725517,-0.085776957,0.009840122,0.131742943,0.105595508,A,Y,Y,NA,NA,B,B.asn,5555,13,5568,0,-12.44320258,-8.632475962,A,B3
scaffold_1250,17494,252,1080,101,118,2.349141937,2.249760406,0.407529963,0.264426451,-2.021156652,-0.133125083,A,Y,Y,Y,Y,A,A,10021,203,10169,55,-7.504677137,-5.61845748,A,A
scaffold_1251,17461,2713,2867,2524,2824,-0.872821892,-0.911778482,-0.798900937,-0.881579507,-0.005623722,-0.072700142,A,Y,Y,Y,Y,A,A,16845,299,16916,228,-6.20698234,-5.81129976,A,A
scaffold_1252,17461,6903,4685,320,157,2.811128223,3.956787852,3.523748992,4.625686641,0.633076092,1.111916077,B.strict,Y,Y,Y,Y,A,B.strict,11138,5817,13242,3713,-1.834184259,-0.937024519,A,B3
scaffold_1253,17450,86843,85025,53138,43844,-0.378450538,0.021919101,-0.194383171,0.162264487,0.10452269,0.366626087,A,Y,Y,Y,Y,A,A,2069,10,2077,2,-9.436017438,-7.555983434,A,A
scaffold_1254,17441,370,1277,138,139,2.14414752,2.256816466,0.513296034,0.582242999,-1.710396163,0.078925394,A,Y,Y,NA,Y,A,A,7564,536,7999,101,-6.293358943,-3.816346089,A,A
scaffold_1255,17383,2481,3439,1056,927,0.64584966,0.956639216,0.328489469,0.595557045,-0.396904868,0.277046004,A,Y,Y,Y,Y,A,A,14862,1292,15970,184,-6.431785567,-3.522931164,A,A
scaffold_1256,17361,531,1285,181,187,1.764296759,1.840513437,0.644449525,0.676944224,-1.19939191,0.042473127,B.loose,Y,Y,Y,Y,A,B.loose,8921,496,9222,195,-5.556310538,-4.166049391,A,B4
scaffold_1257,17351,4440,4084,2871,3095,-0.548303199,-0.533642031,-0.274209448,-0.30327026,0.194549074,-0.019082384,A,Y,Y,Y,Y,A,A,11486,81,11545,22,-8.971543554,-7.130162441,A,A
scaffold_1258,17321,5806,5998,2456,2564,0.231240645,0.292190567,0.337856906,0.355084848,0.027071584,0.02720637,A,Y,Y,Y,Y,A,A,13488,3796,13799,3485,-1.985023792,-1.828851495,A,A
scaffold_1259,17307,5837,5777,2873,3528,-0.049073386,-0.222261864,0.119375879,-0.09753458,0.088904588,-0.20693203,A,Y,Y,Y,Y,A,A,4911,133,5039,5,-9.714245518,-5.196005655,A,A
scaffold_1260,17300,433,2218,180,110,2.559264537,3.387705448,0.358667075,1.143386006,-2.280142138,0.794697359,A,Y,Y,Y,Y,A,A,11113,1140,12122,131,-6.521065018,-3.284007449,A,A
scaffold_1261,17280,2212,2692,1325,1055,-0.034450074,0.417031757,-0.164115594,0.243644256,-0.209210197,0.417738279,A,Y,Y,Y,Y,A,A,9563,1099,10403,259,-5.322482871,-3.120110606,A,A
scaffold_1262,17261,2730,3699,455,446,1.963836013,2.115605896,1.679285314,1.787333217,-0.364095375,0.118026331,B.loose,Y,Y,Y,Y,A,B.loose,10449,5750,11634,4565,-1.349468446,-0.861618199,A,B4
scaffold_1263,17258,8360,5157,4964,5099,-1.001565473,-0.917258112,-0.151156485,-0.110571104,0.770864311,0.050563809,A,Y,Y,Y,Y,A,A,17104,48,17117,35,-8.893301531,-8.44742064,A,A
scaffold_1264,17249,2611,2995,2073,2081,-0.525961799,-0.408505083,-0.570299267,-0.496564532,-0.123882145,0.083713164,A,Y,Y,Y,Y,A,A,12348,1143,12484,1007,-3.630628277,-3.432235262,A,A
scaffold_1265,17226,810,1643,836,799,-0.082672757,0.105565756,-0.948563978,-0.804047446,-0.945435898,0.154494961,A,Y,Y,NA,NA,B,B.asn,1338,32,1370,0,-10.42101286,-5.342546126,A,B4
scaffold_1266,17225,5916,7078,2025,2373,0.748327873,0.642653002,0.643193451,0.4937966,-0.184679099,-0.139418423,A,Y,Y,Y,Y,A,A,12042,4350,13131,3261,-2.009257968,-1.468775901,A,A
scaffold_1267,17202,1559,3325,1437,1694,0.153140964,0.038930257,-0.785555917,-0.943488605,-1.018241558,-0.147954259,A,Y,Y,Y,Y,A,A,15667,358,16016,9,-10.64538824,-5.447693379,A,A
scaffold_1268,17180,7946,7170,2250,2765,0.615024732,0.440800523,0.916806018,0.698859828,0.222236608,-0.207967762,A,Y,Y,Y,Y,A,A,12028,5104,16138,994,-4.019710854,-1.236533847,A,A
scaffold_1269,17142,94019,26381,23,32,9.045720289,8.70929956,11.03267929,10.65253658,1.907414324,-0.370164281,B.strict,Y,Y,NA,Y,A,B.strict,653,16233,1010,15876,3.973083435,4.633584073,B,B1
scaffold_1270,17116,3230,3823,492,584,1.898839443,1.775001355,1.809282929,1.64172286,-0.169101191,-0.15758164,B.loose,Y,Y,Y,Y,A,B.loose,9371,7587,10463,6495,-0.687810908,-0.304637275,A,B4
scaffold_1271,17114,30023,7825,114,124,5.031985816,5.034702472,7.125300254,7.08429493,2.013769761,-0.031026896,B.strict,Y,Y,Y,Y,A,B.strict,3579,12115,3831,11863,1.630421037,1.758881991,B,B1
scaffold_1272,17094,38,37,29,22,-0.715546611,-0.209207081,-0.524526647,-0.061909098,0.111475287,0.472595978,A,NA,NA,NA,NA,A,A,531,24,551,4,-6.786596362,-4.411426246,A,A
scaffold_1273,17068,512266,163805,175,92,8.805613529,9.848897227,10.60406654,11.60362826,1.718908337,1.009540146,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,5006,1011,5019,998,-2.329130781,-2.306737165,A,B1
scaffold_1274,17063,2954,2428,1921,1962,-0.718829375,-0.626270321,-0.282488476,-0.233651403,0.356796222,0.058815501,A,Y,Y,Y,Y,A,A,5880,62,5942,0,-12.53697567,-6.544565852,A,A
scaffold_1275,17055,43375,18801,8117,8138,0.155106358,0.27439004,1.514662503,1.590224205,1.280011468,0.08554013,A,Y,Y,Y,Y,A,A,10837,4977,15705,109,-7.157668468,-1.122460417,A,A
scaffold_1276,17023,602,2813,330,378,2.031135678,1.958779937,-0.037711485,-0.153789207,-2.14839184,-0.106099293,A,Y,Y,Y,NA,A,A,15692,92,15742,42,-8.516158113,-7.398674744,A,A
scaffold_1277,17008,807,3215,535,519,1.528378972,1.69511124,-0.310915978,-0.187905691,-1.918839627,0.132988716,A,Y,Y,Y,Y,A,A,15818,750,16302,266,-5.932153915,-4.396701685,A,A
scaffold_1278,16973,11828,13795,7628,7360,-0.201899362,-0.027296281,-0.270276022,-0.13939492,-0.147921336,0.14085953,A,Y,Y,Y,Y,A,A,3734,136,3835,35,-6.735462004,-4.768860445,A,A
scaffold_1279,16960,1869,1305,219,281,1.51299594,1.277815191,2.184424571,1.905521842,0.591883955,-0.268924301,B.loose,Y,Y,Y,Y,A,B.loose,7987,4044,8494,3537,-1.263679899,-0.98169463,A,B3
scaffold_1280,16949,36,32,16,17,-0.09965225,-0.05910352,0.218952254,0.215779004,0.239059828,0.006805178,A,Y,NA,NA,NA,A,A,647,12,659,0,-9.366322214,-5.639410285,A,A
scaffold_1281,16919,5683,7946,4475,4831,-0.22838322,-0.215782748,-0.558341752,-0.58946326,-0.409503208,-0.02114308,A,Y,Y,Y,Y,A,A,16344,3,16347,0,-13.99682653,-11.99656176,A,A
scaffold_1282,16916,7561,6802,3813,4112,-0.221717283,-0.207592621,0.084424736,0.054827417,0.226597342,-0.01961889,A,Y,Y,Y,Y,A,A,16544,210,16754,0,-14.03230407,-6.293008482,A,A
scaffold_1283,16904,6702,3740,3948,2671,-1.13464693,-0.44806868,-0.139718704,0.503137566,0.915383549,0.652834698,A,Y,Y,Y,Y,A,A,16355,47,16402,0,-14.00167208,-8.412569847,A,A
scaffold_1284,16903,1416,695,304,514,0.133694535,-0.499057764,1.31292034,0.636446061,1.099681129,-0.666495852,A,Y,Y,Y,Y,A,A,6493,266,6758,1,-11.7225941,-4.604195738,A,A
scaffold_1285,16880,1669,2719,715,682,0.868991631,1.06007653,0.31877834,0.466141259,-0.629757967,0.157341347,A,Y,Y,Y,Y,A,A,14738,895,15593,40,-8.571151415,-4.039996102,A,A
scaffold_1286,16879,4393,3371,502,2404,1.688390703,-0.446004996,2.223866295,0.045748615,0.455930915,-2.168139251,A,Y,Y,Y,Y,A,A,16009,695,16700,4,-11.70571877,-4.523742192,A,A
scaffold_1287,16872,369,2884,173,153,2.994828579,3.293996425,0.185399695,0.44084556,-2.888973562,0.265424293,A,Y,Y,NA,NA,B,B.asn,15545,565,15656,454,-5.104797452,-4.779597558,A,B4
scaffold_1288,16861,4039,3442,528,565,1.645743025,1.671219584,2.029977395,2.011731974,0.304689694,-0.008266993,B.loose,Y,Y,Y,Y,A,B.loose,9045,7631,10006,6670,-0.585034587,-0.245218825,A,B3
scaffold_1289,16860,782,815,282,292,0.471183571,0.544095849,0.565171984,0.594362283,0.014443737,0.039168727,A,NA,Y,NA,NA,A,A,1835,539,2047,327,-2.642447995,-1.765534746,A,A
scaffold_1290,16827,3885,1854,1620,2602,-0.862048432,-1.422328763,0.35836354,-0.245638771,1.140867296,-0.594023883,A,Y,Y,Y,Y,A,A,15964,202,16161,5,-11.39535562,-6.297289015,A,A
scaffold_1291,16824,8674,9703,6382,6876,-0.452238626,-0.436772433,-0.46040916,-0.488664948,-0.087715211,-0.01827736,A,Y,Y,Y,Y,A,A,16701,46,16721,26,-9.274572286,-8.473144398,A,A
scaffold_1292,16809,22,703,12,12,4.702408372,4.825419262,-0.079916032,-0.000627122,-4.861869081,0.089267338,A,NA,Y,NA,NA,A,A,9038,57,9078,17,-8.978392685,-7.283966463,A,A
scaffold_1293,16785,4314,3710,2857,2060,-0.679781444,-0.085109142,-0.308683627,0.242266694,0.29155314,0.56092875,A,Y,Y,Y,Y,A,A,14904,1458,15240,1122,-3.762527732,-3.352744587,A,A
scaffold_1294,16763,3810,3636,2762,2854,-0.660070165,-0.584314458,-0.439104224,-0.407070498,0.141421264,0.042012155,A,Y,Y,Y,Y,A,A,15699,220,15844,75,-7.703812526,-6.150574379,A,A
scaffold_1295,16745,1142,4445,1632,2385,0.388399629,-0.035658733,-1.417737657,-1.885518,-1.885681963,-0.457801914,A,Y,Y,Y,Y,A,A,16554,63,16617,0,-14.02045914,-8.01497939,A,A
scaffold_1296,16730,3030,3665,1538,1614,0.195630026,0.249099983,0.07476235,0.084510327,-0.200412352,0.019726405,A,Y,Y,Y,Y,A,A,16186,320,16431,75,-7.756292953,-5.656118523,A,A
scaffold_1297,16705,2296,1810,2237,1982,-1.362007018,-1.06447077,-0.86549745,-0.611683181,0.416964892,0.263792697,A,Y,Y,Y,Y,A,A,14521,25,14546,0,-13.82843404,-9.125512819,A,A
scaffold_1298,16705,1745,1297,613,289,0.023396294,1.22859294,0.604704728,1.766179393,0.501763757,1.171453093,A,Y,Y,Y,Y,A,A,10791,1198,11953,36,-8.335752462,-3.17005869,A,A
scaffold_1299,16698,3504,3926,3237,2371,-0.778258916,-0.20624905,-0.788726812,-0.260438926,-0.090012572,0.538266314,A,Y,Y,Y,Y,A,A,15231,426,15657,0,-13.93461233,-5.156725504,A,A
scaffold_1300,16681,21117,11598,9257,9289,-0.731355566,-0.61332271,0.286662472,0.360973347,0.938473361,0.084289304,A,Y,Y,Y,Y,A,A,16005,141,16119,27,-9.169209201,-6.816578074,A,A
scaffold_1301,16642,1220,2010,638,605,0.597441717,0.796950745,0.031137094,0.186924141,-0.6458493,0.165765476,A,Y,Y,NA,Y,A,A,9006,136,9090,52,-7.422302828,-6.038798863,A,A
scaffold_1302,16637,10298,7820,4415,4181,-0.231970617,-0.030412617,0.318653916,0.476489936,0.471079856,0.167814448,A,Y,Y,Y,Y,A,A,14478,2069,15396,1151,-3.740436657,-2.806259293,A,A
scaffold_1303,16588,1208,4119,2660,3799,-0.425907701,-0.816927719,-2.041192536,-2.475934534,-1.694829511,-0.42476357,A,Y,Y,Y,Y,A,A,15708,13,15721,0,-13.94049713,-10.1319488,A,A
scaffold_1304,16560,285614,98662,99,56,8.889781817,9.823758882,10.57681776,11.46707285,1.60749127,0.900233514,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,4151,915,4161,905,-2.19969401,-2.18038694,A,B1
scaffold_1305,16514,6973,11972,4271,3623,0.430217604,0.790557186,-0.195963553,0.120654048,-0.705725834,0.32659603,A,Y,Y,Y,Y,A,A,3099,38,3135,2,-10.02974734,-6.312650281,A,A
scaffold_1306,16510,133857,123130,91978,75796,-0.635765919,-0.233591265,-0.361711324,-0.00325865,0.194509919,0.368431102,A,Y,Y,Y,Y,A,A,1118,25,1143,0,-10.15987134,-5.427554603,A,A
scaffold_1307,16510,3309,1907,533,581,0.780565996,0.779397475,1.7288813,1.683990798,0.868770627,-0.034912073,B.loose,Y,Y,Y,Y,A,B.loose,10154,2219,11155,1218,-3.194049808,-2.193558658,A,B3
scaffold_1308,16505,1869,837,566,653,-0.49298202,-0.57591303,0.81857936,0.691926369,1.232016703,-0.116674562,A,Y,Y,Y,Y,A,A,8004,493,8389,108,-6.266270771,-4.018318456,A,A
scaffold_1309,16505,104652,98636,73011,60366,-0.622588207,-0.225203823,-0.383630106,-0.029967703,0.159413424,0.363640831,A,Y,Y,Y,Y,A,A,1245,2,1247,0,-10.28540222,-8.698125852,A,A
scaffold_1310,16485,9812,9156,5299,5945,-0.267700865,-0.310617079,-0.01433637,-0.100974563,0.173819819,-0.076659765,A,Y,Y,Y,Y,A,A,16272,70,16342,0,-13.99638522,-7.840445503,A,A
scaffold_1311,16477,1807,493,350,544,-0.563543517,-1.075317826,1.461813472,0.906317182,1.945812312,-0.545517861,A,Y,Y,Y,Y,A,A,4940,250,5186,4,-10.01875656,-4.299043786,A,A
scaffold_1312,16468,4949,2506,394,558,1.609453909,1.23146917,2.744465697,2.322758977,1.05546711,-0.411728292,B.loose,Y,Y,Y,Y,A,B.loose,10873,4098,12077,2894,-2.060746325,-1.407538838,A,B3
